model,lgbm_config_id,feature_set,params,used_features,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,error,abs_error,ape_%
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,119.399194,123.24564525739356,3.846451257393568,3.846451257393568,3.2215052116629597
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,117.607516,122.32314046446602,4.715624464466018,4.715624464466018,4.009628487065417
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,115.711914,125.16352012592647,9.451606125926475,9.451606125926475,8.168222095026858
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,138.794634,141.5414439011005,2.746809901100505,2.746809901100505,1.9790461791919889
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,98.353946,98.83794141956868,0.48399541956868575,0.48399541956868575,0.4920955785227832
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,101.043728,101.00027213547301,-0.04345586452699024,0.04345586452699024,0.0430069885455832
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,102.564383,103.07540677584117,0.5110237758411671,0.5110237758411671,0.4982468191137728
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,111.709506,114.95267871137644,3.243172711376431,3.243172711376431,2.9032199921969317
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,95.983564,100.20515722043896,4.221593220438962,4.221593220438962,4.39824595431668
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,85.535858,95.18807451846259,9.65221651846258,9.65221651846258,11.28440953788361
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,120.620873,123.54921357724047,2.928340577240462,2.928340577240462,2.4277229176085156
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,102.498236,109.62167862374146,7.123442623741454,7.123442623741454,6.949819725425765
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,107.860824,120.44464472142458,12.583820721424587,12.583820721424587,11.666720366816953
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,93.206196,124.16963660967892,30.963440609678912,30.963440609678912,33.2203672486311
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q3,2025-09-30,2017Q1,2024Q4,84.744027,120.11778237569095,35.37375537569095,35.37375537569095,41.74188627558488
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q4,2025-12-31,2017Q1,2024Q4,112.623027,137.45020337235087,24.827176372350877,24.827176372350877,22.04449394913784
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,94.208871,96.46434718296032,2.2554761829603223,2.2554761829603223,2.3941229302708895
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,99.145193,100.24297465866562,1.0977816586656104,1.0977816586656104,1.1072464790760055
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,101.458127,103.08767569506968,1.6295486950696727,1.6295486950696727,1.6061292902338642
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,114.806348,113.09384598442465,-1.7125020155753532,1.7125020155753532,1.4916440122068453
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q1,2025-03-31,2017Q1,2024Q4,90.845517,96.32503705079156,5.479520050791564,5.479520050791564,6.03169009516624
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q2,2025-06-30,2017Q1,2024Q4,81.935456,87.13897474479602,5.203518744796014,5.203518744796014,6.3507533842199075
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q3,2025-09-30,2017Q1,2024Q4,113.144637,118.33180138811473,5.187164388114724,5.187164388114724,4.584542869773601
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q4,2025-12-31,2017Q1,2024Q4,99.476289,103.9083742648475,4.432085264847501,4.432085264847501,4.455418783110718
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,94.07403,99.73083677744786,5.656806777447869,5.656806777447869,6.0131438798230175
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,91.855196,90.10076890513457,-1.7544270948654344,1.7544270948654344,1.9099922173868467
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,99.87604,109.08388980241067,9.207849802410664,9.207849802410664,9.219278019443564
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,119.86222,110.08707855375587,-9.77514144624412,9.77514144624412,8.155314865888618
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,96.945418,104.16617046010545,7.2207524601054445,7.2207524601054445,7.448265848010934
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,90.565135,93.90778494497147,3.3426499449714697,3.3426499449714697,3.690879437182388
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,100.63415,104.2616556544777,3.6275056544777016,3.6275056544777016,3.6046467868787104
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,121.502274,118.47629322385387,-3.0259807761461275,3.0259807761461275,2.4904725455147676
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,98.544241,97.75030295710198,-0.7939380428980201,0.7939380428980201,0.8056666070399996
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,91.355099,91.12141929342957,-0.23367970657042747,0.23367970657042747,0.2557927353025226
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,102.051877,103.43714583347843,1.3852688334784204,1.3852688334784204,1.3574163202097895
lightgbm_individual_selection,all_lag4_p0,all_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,126.18717,116.53099512166263,-9.656174878337367,9.656174878337367,7.6522636004416045
lightgbm_individual_selection,all_lag4_p1,all_lag4,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,100.708767,105.32855589814316,4.61978889814317,4.61978889814317,4.587275801066228
lightgbm_individual_selection,all_lag4_p1,all_lag4,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,117.932131,101.1307026095702,-16.80142839042979,16.80142839042979,14.24669277826396
lightgbm_individual_selection,all_lag4_p1,all_lag4,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.590151,122.52057763644298,-8.069573363557012,8.069573363557012,6.179312376748085
lightgbm_individual_selection,all_lag4_p1,all_lag4,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,100.56386,98.62252708297842,-1.9413329170215832,1.9413329170215832,1.9304478935291296
lightgbm_individual_selection,all_lag4_p1,all_lag4,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4; physical_volume_index_lag4,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,80.93838,86.66435726225308,5.725977262253082,5.725977262253082,7.074489583622852
