model,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,best_feature_set,model_params,used_exog,error,abs_error,ape_%
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,171.857637,143.34054849039637,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,-28.51708850960364,28.51708850960364,16.593436874500746
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,129.992777,115.2207319158355,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,-14.772045084164489,14.772045084164489,11.363742990246674
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.528515,103.11259678830103,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,-26.415918211698965,26.415918211698965,20.39390184601357
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,128.46648,130.0083841351181,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,1.5419041351181022,1.5419041351181022,1.2002384864270448
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,150.147246,154.73090989582784,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,4.58366389582784,4.58366389582784,3.0527792003776346
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,117.72481,123.70813331214687,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,5.983323312146865,5.983323312146865,5.082465889855218
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,107.457736,113.25016999586713,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,5.792433995867128,5.792433995867128,5.390429960172554
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,129.634947,136.93520377626936,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,7.30025677626935,7.30025677626935,5.631395657738302
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,151.739909,164.94991530080156,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,13.210006300801552,13.210006300801552,8.70569014299432
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,104.621882,117.23918367285977,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,12.617301672859767,12.617301672859767,12.05990700192123
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,107.058307,128.73318815941178,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,21.674881159411783,21.674881159411783,20.2458657966745
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,160.074932,174.50081848577804,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,14.42588648577805,14.42588648577805,9.011958528133594
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.074778,195.61336272248298,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,49.538584722482966,49.538584722482966,33.91316789985672
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,90.200496,112.73540679109463,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,22.53491079109463,22.53491079109463,24.983134007483322
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,112.489228,119.66409732345579,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,7.174869323455795,7.174869323455795,6.378272347513839
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,169.541877,167.4593623328761,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,-2.0825146671238883,2.0825146671238883,1.228318751669765
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,176.300017,177.70213317889076,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,1.4021161788907648,1.4021161788907648,0.795301215932818
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,133.490202,107.24359686556761,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,-26.2466051344324,26.2466051344324,19.661821422992826
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,155.856136,116.9280080481206,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,-38.92812795187939,38.92812795187939,24.976962056777406
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,198.713897,164.39277572862392,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,-34.321121271376086,34.321121271376086,17.271626086310455
prophet_individual,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,172.663824,174.00692017755523,price_lag4,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",consumer_price_index_lag4,1.3430961775552248,1.3430961775552248,0.777867735371843
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.821924,155.60461692516668,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,38.782692925166685,38.782692925166685,33.19812891043182
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,121.218273,135.89583684298557,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,14.677563842985577,14.677563842985577,12.108375643155366
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,146.752503,149.55022672437173,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,2.7977237243717354,2.7977237243717354,1.9064231731514218
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,188.533449,191.83170810402052,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,3.2982591040205307,3.2982591040205307,1.7494291445442824
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,137.782821,154.77139151527774,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,16.98857051527773,16.98857051527773,12.32996275731481
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.838908,132.22081884836828,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,2.3819108483682783,2.3819108483682783,1.8345123854309358
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,142.996746,154.62421477901623,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,11.627468779016226,11.627468779016226,8.131282077576945
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,193.187885,189.76293934497033,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-3.42494565502966,3.42494565502966,1.7728573688922884
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,120.65094,152.0737307687809,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,31.4227907687809,31.4227907687809,26.044381228012725
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,107.642837,135.05282709137998,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,27.40999009137998,27.40999009137998,25.463830994513813
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,123.269423,151.68777259193448,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,28.418349591934472,28.418349591934472,23.05385139341041
prophet_individual,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,146.997427,192.72003249960363,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,45.722605499603645,45.722605499603645,31.10435769709333
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,93.28375,93.5156960775245,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,0.2319460775244977,0.2319460775244977,0.24864574754391594
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q2,2023-06-30,2017Q1,2022Q4,90.643942,86.78741586161686,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-3.8565261383831313,3.8565261383831313,4.254587844803938
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q3,2023-09-30,2017Q1,2022Q4,120.517784,128.07059607524354,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,7.552812075243537,7.552812075243537,6.266968927377172
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q4,2023-12-31,2017Q1,2022Q4,102.40727,100.52477919691013,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-1.8824908030898655,1.8824908030898655,1.8382394170744571
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,95.983564,91.68722567033534,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-4.296338329664664,4.296338329664664,4.476118775569392
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,85.535858,82.73469168935505,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-2.801166310644959,2.801166310644959,3.2748444642303802
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,120.620873,125.48430113651854,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,4.863428136518536,4.863428136518536,4.031995471064561
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,102.498236,95.77928629984655,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-6.718949700153459,6.718949700153459,6.555185691345418
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q1,2025-03-31,2017Q1,2024Q4,90.845517,89.19182344984543,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-1.6536935501545713,1.6536935501545713,1.8203358897220776
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q2,2025-06-30,2017Q1,2024Q4,81.935456,81.57819795474582,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-0.35725804525418425,0.35725804525418425,0.43602374685531037
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q3,2025-09-30,2017Q1,2024Q4,113.144637,121.70691040002694,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,8.562273400026939,8.562273400026939,7.56754683832424
prophet_individual,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q4,2025-12-31,2017Q1,2024Q4,99.476289,95.23113097467626,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-4.245158025323732,4.245158025323732,4.267507431166569
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,118.710647,106.49662700298596,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-12.214019997014034,12.214019997014034,10.288900200345159
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,109.996912,90.00734325929625,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-19.989568740703746,19.989568740703746,18.172845380153717
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,124.812585,111.03069686691373,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-13.78188813308627,13.78188813308627,11.042066097009585
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,136.026927,125.43378209240902,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-10.593144907590982,10.593144907590982,7.7875352632137185
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,120.731663,118.87656243515818,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-1.8551005648418197,1.8551005648418197,1.5365485066182014
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,108.205658,105.37169464828014,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-2.8339633517198592,2.8339633517198592,2.619052833373888
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,130.819232,127.44018535288906,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-3.3790466471109397,3.3790466471109397,2.582989209958777
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,137.134991,140.9077821730848,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,3.7727911730847836,3.7727911730847836,2.751151362298761
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,126.734882,127.31670117246868,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,0.5818191724686841,0.5818191724686841,0.459083689736409
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,116.898798,111.90279641275639,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-4.996001587243612,4.996001587243612,4.273783539881746
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q3,2025-09-30,2017Q1,2024Q4,143.770347,134.68840291010096,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-9.081944089899025,9.081944089899025,6.316980016678284
prophet_individual,S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q4,2025-12-31,2017Q1,2024Q4,162.427709,147.19305889216358,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-15.234650107836416,15.234650107836416,9.379341863300192
