product_group_code,product_group_name,period_end,year,quarter,consumer_price_index,consumer_price_index_observed_mean,n_price_products,n_price_products_observed,n_price_products_interpolated,consumer_price_growth_qoq_pct,consumer_price_growth_yoy_pct,consumer_price_index_lag1,consumer_price_index_lag2,consumer_price_index_lag4,sales_quarter_thousand_rub,sales_cumulative_thousand_rub,n_sales_products,sales_region,sales_region_scope,sales_value_index,sales_value_growth_qoq_pct,sales_value_growth_yoy_pct,physical_volume_cumulative_yoy_index,n_physical_products,physical_volume_cumulative_yoy_index_lag1,physical_volume_cumulative_yoy_index_lag2,physical_volume_cumulative_yoy_index_lag4,per_capita_income_rub,region,region_scope,per_capita_income_index,per_capita_income_qoq_pct,per_capita_income_yoy_pct,stock_value_mean_thousand_rub,stock_value_last_thousand_rub,stock_value_months_available,stock_value_region,stock_value_region_scope,stock_value_qoq_pct,stock_value_yoy_pct,stock_days_mean,stock_days_last,stock_days_months_available,stock_days_region,stock_days_region_scope,stock_days_qoq_pct,stock_days_yoy_pct,ppi_group_index,ppi_q_compounded_percent,n_ppi_products,ppi_growth_qoq_pct,ppi_growth_yoy_pct,ppi_group_index_lag1,ppi_group_index_lag2,ppi_group_index_lag4,buy_ability_group_mean,n_buy_ability_products,real_sales_proxy,real_sales_proxy_index,real_sales_proxy_index_lag1,real_sales_proxy_index_lag2,real_sales_proxy_index_lag4,is_price_interpolated_2021,shock_2022_q1,shock_2022_q2,shock_2022_h2,post_2022,quarter_sin,quarter_cos
G10,Топливо и транспортные товары,2020-12-31,2020,4,128.83454883677143,128.83454883677143,10,7,0,1.2640432676348734,4.736604246366416,127.2263526909244,125.29904789438608,123.00814005170598,1564794592.6000001,5381793210.900001,6.0,Российская Федерация,RF_total,172.23065322280507,1.7834522686482224,4.603930051694749,97.88231894740572,6.0,97.00673823542162,92.48239842327158,101.88563591972608,43355.0,Российская Федерация,RF_total,156.98663866459066,23.437633459556405,4.517731009377779,2175886458.5066667,2265429993.42,3.0,Российская Федерация,RF_total,10.162362104202206,11.60051320095401,38.93,35.47,3.0,Российская Федерация,RF_total,2.3217101804801077,0.8375064755655526,107.16303227897909,98.43419971910001,2.0,-1.8651996968919726,-9.417304661714565,109.19982712349304,105.56641664301952,118.3040887431905,,,133.68359246634603,141.20720344864245,140.48661192964423,97.35639320242876,141.38630333513933,0,0,0,0,0,-2.4492935982947064e-16,1.0
G10,Топливо и транспортные товары,2021-03-31,2021,1,133.4619767625904,,10,0,7,3.591760104412489,7.235548443187478,128.83454883677143,127.2263526909244,124.45684169116502,1377693496.2,1377693496.2,6.0,Российская Федерация,RF_total,151.63718734295946,-11.956910976355072,11.974010606877927,104.58777273385664,6.0,97.88231894740572,97.00673823542162,106.30398977827092,32694.0,Российская Федерация,RF_total,118.38360430169823,-24.590012685964712,2.779000314366553,2130673446.2366667,2189398726.69,3.0,Российская Федерация,RF_total,-2.0779122960777108,10.71593976127252,40.86,40.13,3.0,Российская Федерация,RF_total,4.957616234266626,0.9470476817919682,121.97543317806799,113.84991300000002,2.0,13.822304748271353,8.049807136644137,107.16303227897909,109.19982712349304,112.88815446362894,,,113.61826867940081,120.01261848894111,141.20720344864245,140.48661192964423,114.93398239478718,1,0,0,0,0,1.0,6.123233995736766e-17
G10,Топливо и транспортные товары,2021-06-30,2021,2,138.0894046884094,,10,0,7,3.4672256758571107,10.207864312587777,133.4619767625904,128.83454883677143,125.29904789438608,1638288691.9,3015982188.1,6.0,Российская Федерация,RF_total,180.31985342219278,18.915324520205857,56.13851442270439,119.80477680114603,6.0,104.58777273385664,97.88231894740572,92.48239842327158,38308.0,Российская Федерация,RF_total,138.71166310605787,17.171346424420374,15.378591651105356,2230937966.2999997,2239361761.0,3.0,Российская Федерация,RF_total,4.7057666316922875,18.744100170382637,39.34,38.64,3.0,Российская Федерация,RF_total,-3.7200195790504043,-8.518719479110137,,,,,,,,,,,130.58196161325623,137.93101516843075,120.01261848894111,141.20720344864245,97.35639320242876,1,0,0,0,0,1.2246467991473532e-16,-1.0
G10,Топливо и транспортные товары,2021-09-30,2021,3,142.71683261422837,,10,0,7,3.3510376384491503,12.175527786240604,138.0894046884094,133.4619767625904,127.2263526909244,1817771791.5999997,4833753979.7,6.0,Российская Федерация,RF_total,200.07483701554852,10.955523320608695,18.238578571640772,114.3620536068951,6.0,119.80477680114603,104.58777273385664,97.00673823542162,40721.0,Российская Федерация,RF_total,147.4490350146649,6.298945389996868,15.938274065427205,2292062653.636667,2357104962.61,3.0,Российская Федерация,RF_total,2.739864947389914,16.04421500409252,37.86333333333334,38.5,3.0,Российская Федерация,RF_total,-3.7536010845619416,-0.4818643770807651,127.44110216325933,104.4970152706,2.0,4.480958864242934,20.721254178978764,121.97543317806799,107.16303227897909,105.56641664301952,,,140.1900766368338,148.0798676032112,137.93101516843075,120.01261848894111,140.48661192964423,1,0,0,0,0,-1.0,-1.8369701987210297e-16
G10,Топливо и транспортные товары,2021-12-31,2021,4,147.34426054004734,,10,0,7,3.2423841260036834,14.367040417649957,142.71683261422837,138.0894046884094,128.83454883677143,1851025098.6000001,6684779078.3,6.0,Российская Федерация,RF_total,203.73489490015072,1.8293444289137595,18.291890025285106,112.8508785464542,6.0,114.3620536068951,119.80477680114603,97.88231894740572,47754.0,Российская Федерация,RF_total,172.9152333707499,17.271186856904297,10.146465228923995,2590296225.0133333,2671604850.1,3.0,Российская Федерация,RF_total,13.011580242079269,19.045560253685313,39.343333333333334,35.14,3.0,Российская Федерация,RF_total,3.9087947882736174,1.061734737563147,126.79832164527238,99.4641162105,2.0,-0.5043745754517381,16.115862987472852,127.44110216325933,121.97543317806799,109.19982712349304,,,138.27134776300073,146.05315412662407,148.0798676032112,137.93101516843075,141.20720344864245,1,0,0,0,0,-2.4492935982947064e-16,1.0
G10,Топливо и транспортные товары,2022-03-31,2022,1,151.9716884658663,151.9716884658663,10,7,0,3.1405552607603804,13.868902703428398,147.34426054004734,142.71683261422837,133.4619767625904,1093706363.5,1093706363.5,5.0,Российская Федерация,RF_total,120.37986475052679,-40.91347738465506,-20.613230263719963,100.81005502231314,6.0,112.8508785464542,114.3620536068951,104.58777273385664,39950.0,Российская Федерация,RF_total,144.65727631531303,-16.342086526783095,22.19367468036948,2545800091.9,2655244970.7,3.0,Российская Федерация,RF_total,-1.7178009481562007,19.483353791100978,40.666666666666664,37.93,3.0,Российская Федерация,RF_total,3.363551639413709,-0.4731603850546606,142.3179638052633,109.82194744699999,2.0,12.239627432457878,32.80509218399574,126.79832164527238,127.44110216325933,107.16303227897909,,,79.2120334818579,83.67002652378012,146.05315412662407,148.0798676032112,120.01261848894111,0,1,0,0,1,1.0,6.123233995736766e-17
G10,Топливо и транспортные товары,2022-06-30,2022,2,163.1951066880747,163.1951066880747,10,7,0,7.385203346430713,18.180759093222875,151.9716884658663,147.34426054004734,138.0894046884094,883139702.3000001,1976846065.8,5.0,Российская Федерация,RF_total,97.20363844138365,-19.25257712921773,-46.093768047939,81.23990516560428,6.0,100.81005502231314,112.8508785464542,119.80477680114603,46141.0,Российская Федерация,RF_total,167.07462794655464,15.496871088861086,20.44742612509136,2577468413.0,2585054244.7,3.0,Российская Федерация,RF_total,1.243943748794707,15.532948559511928,41.60333333333333,41.26,3.0,Российская Федерация,RF_total,2.3032786885246015,5.753262158956085,129.28844735430457,88.1857424472,2.0,-9.155215619011603,5.995481209368236,142.3179638052633,126.79832164527238,121.97543317806799,,,59.56283887063796,62.914990173548944,83.67002652378012,146.05315412662407,137.93101516843075,0,0,1,0,1,1.2246467991473532e-16,-1.0
G10,Топливо и транспортные товары,2022-09-30,2022,3,162.88168380224184,162.88168380224184,10,7,0,-0.19205409536692253,14.12927320389754,163.1951066880747,151.9716884658663,142.71683261422837,956094465.8500001,2932940531.65,5.0,Российская Федерация,RF_total,105.23347612190261,8.260840652956801,-47.4029429729214,81.94869273161738,6.0,81.23990516560428,100.81005502231314,114.3620536068951,46165.0,Российская Федерация,RF_total,167.16153094108702,0.05201447736287168,13.369023354043374,2558970237.2999997,2588388193.1,3.0,Российская Федерация,RF_total,-0.717687774822029,11.644864211711138,39.70666666666667,40.37,3.0,Российская Федерация,RF_total,-4.558929572950876,4.868386301611061,127.97527208741246,104.8177949908,2.0,-1.015694204520412,0.41915042720583884,129.28844735430457,142.3179638052633,127.44110216325933,,,64.60731106492541,68.2433614290498,62.914990173548944,83.67002652378012,148.0798676032112,0,0,0,1,1,-1.0,-1.8369701987210297e-16
G10,Топливо и транспортные товары,2022-12-31,2022,4,164.2440893932822,164.2440893932822,10,7,0,0.8364387936304007,11.469621409950737,162.88168380224184,163.1951066880747,147.34426054004734,927465344.6500001,3860405876.3,5.0,Российская Федерация,RF_total,102.08238378761865,-2.994382063967682,-49.894501951838635,76.48252278778682,6.0,81.94869273161738,81.23990516560428,112.8508785464542,56942.0,Российская Федерация,RF_total,206.18459644421912,23.344525073107334,19.240273066130587,2689405609.6,2698431989.3,3.0,Российская Федерация,RF_total,5.097182077335294,3.826179555435072,39.38666666666666,35.23,3.0,Российская Федерация,RF_total,-0.8059100067159375,0.11014148945183155,107.80342296389614,81.800199325,2.0,-15.762302196738531,-14.980402291534956,127.97527208741246,129.28844735430457,126.79832164527238,,,62.15285077515487,65.6507659796008,68.2433614290498,62.914990173548944,146.05315412662407,0,0,0,1,1,-2.4492935982947064e-16,1.0
G10,Топливо и транспортные товары,2023-03-31,2023,1,158.16881263101226,158.16881263101226,10,8,0,-3.6989317452530646,4.077814905990129,164.2440893932822,162.88168380224184,151.9716884658663,660005103.4,660005103.4,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,72.64410972950279,-28.83776119429371,-39.65426869348192,71.70436562034014,6.0,76.48252278778682,81.94869273161738,100.81005502231314,45695.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,165.4596806314951,-19.75167714516526,14.380475594493113,2560561847.133333,2601146344.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-4.7907895338193285,0.5798473839442764,41.59666666666667,39.07,3.0,Российская Федерация,RF_total,5.611035883547744,2.2868852459016598,108.19727638205849,107.49317060925,2.0,0.36534407473707287,-23.974968802879214,107.80342296389614,127.97527208741246,142.3179638052633,,,45.92821335706191,48.51301829860649,65.6507659796008,68.2433614290498,83.67002652378012,0,0,0,0,1,1.0,6.123233995736766e-17
G10,Топливо и транспортные товары,2023-06-30,2023,2,160.518928820096,160.518928820096,10,8,0,1.4858278000519975,-1.6398640389958863,158.16881263101226,164.2440893932822,163.1951066880747,850014930.1,1510020033.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,93.55772786574492,28.789145071934907,-3.7507964044342867,97.87300195441003,6.0,71.70436562034014,76.48252278778682,81.23990516560428,50128.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,181.51138791324183,9.70128022759602,8.640905051906111,2601614442.7999997,2641447208.1,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,1.603265147163957,0.9368118607473219,38.303333333333335,37.98,3.0,Российская Федерация,RF_total,-7.9173010657905385,-7.932056726223857,130.22804183055177,124.09180133740001,2.0,20.361663606669556,0.7267427952571293,108.19727638205849,107.80342296389614,129.28844735430457,,,58.284545351409086,61.564755266581784,48.51301829860649,65.6507659796008,62.914990173548944,0,0,0,0,1,1.2246467991473532e-16,-1.0
G10,Топливо и транспортные товары,2023-09-30,2023,3,167.88571736738314,167.88571736738314,10,8,0,4.58935815323287,3.072189240882861,160.518928820096,158.16881263101226,162.88168380224184,1077801200.3,2587821233.8,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,118.62924734648803,26.797914028780887,12.729572107898202,117.48736480696608,6.0,97.87300195441003,71.70436562034014,81.94869273161738,52074.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,188.5577723865735,3.882061921481017,12.799740062818143,2726226911.1566663,2810003463.7,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,4.789813060176273,6.536092972817897,37.28666666666667,37.9,3.0,Российская Федерация,RF_total,-2.6542511530763147,-6.094694425789127,182.73470437472514,139.90292480145,2.0,40.319014097204374,42.78907275923562,130.22804183055177,108.19727638205849,127.97527208741246,,,70.66071444713339,74.63744575292318,61.564755266581784,48.51301829860649,68.2433614290498,0,0,0,0,1,-1.0,-1.8369701987210297e-16
G10,Топливо и транспортные товары,2023-12-31,2023,4,174.37969696558352,174.37969696558352,10,8,0,3.868095332963706,6.1710638171164955,167.88571736738314,160.518928820096,164.2440893932822,1023112833.5999999,3610934067.4,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,112.60991857006437,-5.0740680827575435,10.312783059952979,124.39611615134858,6.0,117.48736480696608,97.87300195441003,76.48252278778682,66203.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,239.71828945939095,27.13254215155356,16.263917670612194,2995192118.5333333,3019497241.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,9.865840817430428,11.370040571113904,37.63,33.74,3.0,Российская Федерация,RF_total,0.9207938494546708,-4.4600541638456175,131.6239174784666,70.2320381273,2.0,-27.969939848671622,22.0962320672768,182.73470437472514,130.22804183055177,107.80342296389614,,,64.57742531361873,68.21179373037323,74.63744575292318,61.564755266581784,65.6507659796008,0,0,0,0,1,-2.4492935982947064e-16,1.0
G10,Топливо и транспортные товары,2024-03-31,2024,1,178.30171254797617,178.30171254797617,10,8,0,2.249123980968215,12.728741894226259,174.37969696558352,167.88571736738314,158.16881263101226,1981834729.04,1981834729.04,6.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,218.1325853095232,93.70636981129157,200.27566738963492,137.93193535657622,3.0,124.39611615134858,117.48736480696608,71.70436562034014,53221.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,192.71101133359886,-19.609383260577317,16.470073312178577,2876884782.3933334,2939532469.28,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-3.9499081013184556,12.353653383304852,37.97666666666667,36.71,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,0.9212507750907983,-8.70262040227583,142.96542748275613,112.87481200160002,2.0,8.616602682521556,32.134035405777524,131.6239174784666,182.73470437472514,108.19727638205849,,,122.33902983451695,129.22417745394654,68.21179373037323,74.63744575292318,48.51301829860649,0,0,0,0,1,1.0,6.123233995736766e-17
G10,Топливо и транспортные товары,2024-06-30,2024,2,181.1502274066479,181.1502274066479,10,8,0,1.5975813232333769,12.85287581857386,178.30171254797617,174.37969696558352,160.518928820096,1198185058.1599998,2216795389.2,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,131.87941486033318,-39.54162571667113,40.960472073006926,131.60993511694122,3.0,137.93193535657622,124.39611615134858,97.87300195441003,59514.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,215.497700691603,11.824279889517285,18.724066390041493,3004992292.286667,3014360573.29,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,4.452994109369879,15.50490506396982,37.07666666666666,36.4,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.3698762397963757,-3.2025063092855466,139.20237381569467,97.04851785899999,2.0,-2.6321424230451362,6.891243897239874,142.96542748275613,131.6239174784666,130.22804183055177,,,72.80113127558427,76.8983236137276,129.22417745394654,68.21179373037323,61.564755266581784,0,0,0,0,1,1.2246467991473532e-16,-1.0
G10,Топливо и транспортные товары,2024-09-30,2024,3,187.02151099340313,187.02151099340313,10,8,0,3.2411130092458107,11.398106953997322,181.1502274066479,178.30171254797617,167.88571736738314,1439639393.7,3656434782.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,158.4553233726672,20.151673057147867,33.57188629028103,128.2847892191824,3.0,131.60993511694122,137.93193535657622,117.48736480696608,62429.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,226.05279356917842,4.898007191585174,19.8851634212851,3071439341.2333336,3124779772.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,2.21122194280583,12.66264479541077,36.745000000000005,37.4,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-0.8945428391620713,-1.4527087430716956,152.88768275109658,113.26359188625001,2.0,9.831232442574134,-16.333526642220477,139.20237381569467,142.96542748275613,182.73470437472514,,,84.7257208708235,89.4940200485044,76.8983236137276,129.22417745394654,74.63744575292318,0,0,0,0,1,-1.0,-1.8369701987210297e-16
G10,Топливо и транспортные товары,2024-12-31,2024,4,192.23299239490854,192.23299239490854,10,8,0,2.7865679053834747,10.238173216259593,187.02151099340313,181.1502274066479,174.37969696558352,1173344653.22,4829779436.12,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,129.1453313011444,-18.497322429862038,14.683797787130025,122.74806383083968,3.0,128.2847892191824,131.60993511694122,124.39611615134858,80646.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,292.01578737734,29.180348876323503,21.81623189281452,3341163752.9666667,3369646336.4,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,8.781694240623539,11.550899599814212,37.04,33.39,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,0.8028303170499296,-1.567897953760311,147.21748034556182,95.48842442385,2.0,-3.7087372269000385,11.847058776112096,152.88768275109658,139.20237381569467,131.6239174784666,,,67.18166829335844,70.96260152574557,89.4940200485044,76.8983236137276,68.21179373037323,0,0,0,0,1,-2.4492935982947064e-16,1.0
G10,Топливо и транспортные товары,2025-03-31,2025,1,199.1121531371635,199.1121531371635,10,8,0,3.5785536377246574,11.671475440028534,192.23299239490854,187.02151099340313,178.30171254797617,930825685.1999999,930825685.1999999,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,102.45224296959339,-20.66903082180136,-53.03212363975014,88.72002292611853,2.0,122.74806383083968,128.2847892191824,137.93193535657622,63470.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,229.82221095701925,-21.298018500607597,19.257435974521343,3304831419.5,3344401255.0,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0874155280299225,14.87534849242902,39.833333333333336,38.83,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,7.541396688264945,4.888966909505843,128.88288346944606,87.298718277,2.0,-12.454089577595806,-9.850314346109057,147.21748034556182,152.88768275109658,142.96542748275613,,,51.45454024547489,54.35036266420084,70.96260152574557,89.4940200485044,129.22417745394654,0,0,0,0,1,1.0,6.123233995736766e-17
G10,Топливо и транспортные товары,2025-06-30,2025,2,201.7542176428177,201.7542176428177,10,8,0,1.3269227739374445,11.373979779731535,199.1121531371635,192.23299239490854,181.1502274066479,1026338852.2,1957164537.4,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,112.96499347472886,10.261122841649772,-14.342209059416621,86.76217773865542,2.0,88.72002292611853,122.74806383083968,131.60993511694122,71690.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,259.58648658435027,12.951000472664242,20.4590516517122,3278641914.6666665,3233575876.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-0.7924611427621908,9.106499976136861,37.39666666666667,36.31,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-6.117154811715486,0.8630765081363068,133.81453714223176,106.09881611254998,2.0,3.8264613112530377,-3.8705063180865418,128.88288346944606,147.21748034556182,139.20237381569467,,,55.991391304998736,59.14254425327392,54.35036266420084,70.96260152574557,76.8983236137276,0,0,0,0,1,1.2246467991473532e-16,-1.0
G10,Топливо и транспортные товары,2025-09-30,2025,3,204.26156696562634,204.26156696562634,10,8,0,1.2427741794462044,9.21822087772104,201.7542176428177,199.1121531371635,187.02151099340313,1284292276.7999997,3241456814.2,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,141.3568904240266,25.133358641453142,-10.79069644661116,87.57410709011047,2.0,86.76217773865542,88.72002292611853,128.2847892191824,73038.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,264.46753811058403,1.8803180359882932,16.993704848708123,3212292384.523333,3258750893.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.023689438194687,4.585896957139313,36.013333333333335,36.81,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-3.699081914609148,-1.991200616863975,157.7116705979766,118.98434351899999,2.0,17.85839862102914,3.155249500859747,133.81453714223176,128.88288346944606,152.88768275109658,,,69.2038607771057,73.09860146557888,59.14254425327392,54.35036266420084,89.4940200485044,0,0,0,0,1,-1.0,-1.8369701987210297e-16
G10,Топливо и транспортные товары,2025-12-31,2025,4,210.3754110197316,210.3754110197316,10,8,0,2.993144596376318,9.437723670010122,204.26156696562634,201.7542176428177,192.23299239490854,1329018306.5,4570475120.7,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,146.27970479705834,3.482542915499076,13.267512904480894,94.00515982280866,2.0,87.57410709011047,86.76217773865542,122.74806383083968,91180.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,330.1589600608321,24.83912483912485,13.062024154948793,3386222179.633333,3372579020.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,5.4145069716562855,1.3485848045208249,35.63,32.21,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0644205849685284,-3.8066954643628415,144.68731898933197,91.84672452150002,2.0,-8.258330889059595,-1.7186555226260114,157.7116705979766,133.81453714223176,147.21748034556182,,,69.53270065546701,73.44594820237069,73.09860146557888,59.14254425327392,70.96260152574557,0,0,0,0,1,-2.4492935982947064e-16,1.0
G10,Топливо и транспортные товары,2026-03-31,2026,1,217.9865949111151,217.9865949111151,10,8,0,3.6179056547010813,9.479301728483392,210.3754110197316,204.26156696562634,199.1121531371635,,,,,,,,,,,,,,,,,,,,3305505359.425,3301500672.51,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.3836835247790233,0.0203925658968096,39.825,37.9,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,11.773786135279263,-0.020920502092047766,135.78025319997548,93.8109479724,2.0,-6.156079089428168,5.351656903427804,144.68731898933197,157.7116705979766,128.88288346944606,,,,,73.44594820237069,73.09860146557888,54.35036266420084,0,0,0,0,1,1.0,6.123233995736766e-17
G10,Топливо и транспортные товары,2026-06-30,2026,2,220.31539888498816,220.31539888498816,10,8,0,1.0683243961963074,9.199897508477783,217.9865949111151,210.3754110197316,201.7542176428177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44594820237069,59.14254425327392,0,0,0,0,1,1.2246467991473532e-16,-1.0
G11,Услуги,2016-03-31,2016,1,100.0,100.0,14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,1157603421.4199998,1180717380.08,3.0,Российская Федерация,RF_total,,,38.333333333333336,38.0,3.0,Российская Федерация,RF_total,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,6.123233995736766e-17
G11,Услуги,2016-06-30,2016,2,100.27330142528376,100.27330142528376,14,12,0,0.27330142528376733,,100.0,,,,,,,,,,,,,,,,,,,,,,1175455695.6666667,1175858078.8,3.0,Российская Федерация,RF_total,1.542175318104011,,38.0,38.0,3.0,Российская Федерация,RF_total,-0.8695652173913104,,,,,,,,,,,,,,,,,0,0,0,0,0,1.2246467991473532e-16,-1.0
G11,Услуги,2016-09-30,2016,3,104.30700610066579,104.30700610066579,14,12,0,4.022710550113517,,100.27330142528376,100.0,,,,,,,,,,,,,,,,,,,,,1204476575.0,1237298511.3,3.0,Российская Федерация,RF_total,2.4689045652948938,,37.333333333333336,38.0,3.0,Российская Федерация,RF_total,-1.754385964912275,,,,,,,,,,,,,,,,,0,0,0,0,0,-1.0,-1.8369701987210297e-16
G11,Услуги,2016-12-31,2016,4,104.8007655787997,104.8007655787997,14,12,0,0.4733713454083688,,104.30700610066579,100.27330142528376,,,,,,,,,,,,,,,,,,,,,1339932513.3666666,1395382949.1,3.0,Российская Федерация,RF_total,11.246041739472323,,37.666666666666664,34.0,3.0,Российская Федерация,RF_total,0.8928571428571397,,,,,,,,,,,,,,,,,0,0,0,0,0,-2.4492935982947064e-16,1.0
G11,Услуги,2017-03-31,2017,1,110.56766810864293,110.56766810864293,14,12,0,5.502729391329786,10.567668108642936,104.8007655787997,104.30700610066579,100.0,4625110.48,4625110.48,1.0,Российская Федерация,RF_total,100.0,,,228.49,1.0,,,,27617.0,Российская Федерация,RF_total,100.0,,,1318029619.0,1371478667.7,3.0,Российская Федерация,RF_total,-1.6346266806851473,13.858476453292589,36.86333333333334,37.18,3.0,Российская Федерация,RF_total,-2.132743362831846,-3.8347826086956527,99.16056750000001,99.31233004545001,2.0,,,,,,97.5,3.0,90.4423523717085,100.0,,,,0,0,0,0,0,1.0,6.123233995736766e-17
G11,Услуги,2017-06-30,2017,2,110.73267063263692,110.73267063263692,14,12,0,0.14923216417286334,10.430861514165567,110.56766810864293,104.8007655787997,100.27330142528376,4344191.42,8969301.9,1.0,Российская Федерация,RF_total,93.92621946622126,-6.073780533778739,,133.79,1.0,228.49,,,31142.0,Российская Федерация,RF_total,112.76387732193938,12.763877321939376,,1356238062.3333333,1351455494.3,3.0,Российская Федерация,RF_total,2.898906275135338,15.379768657646832,36.10666666666667,35.34,3.0,Российская Федерация,RF_total,-2.0526268197847974,-4.982456140350866,96.1640372591624,96.95684125604998,2.0,-3.021897026595388,,99.16056750000001,,,97.5,3.0,84.82249992671792,93.78626020042738,100.0,,,0,0,0,0,0,1.2246467991473532e-16,-1.0
G11,Услуги,2017-09-30,2017,3,114.3241886094229,114.3241886094229,14,12,0,3.2434131284533763,9.603556734328688,110.73267063263692,110.56766810864293,104.30700610066579,2584787.1999999993,11554089.1,1.0,Российская Федерация,RF_total,55.88595583126479,-40.50015411153316,,119.16,1.0,133.79,228.49,,31160.0,Российская Федерация,RF_total,112.82905456783865,0.05779975595658904,,1396551504.11,1428069314.2,3.0,Российская Федерация,RF_total,2.972445833536752,15.946755054991414,35.21666666666667,35.56,3.0,Российская Федерация,RF_total,-2.4649187592319044,-5.669642857142854,104.12076592434076,108.43187763374999,2.0,8.274120858439993,,96.1640372591624,99.16056750000001,,97.5,3.0,48.8837546201124,54.04962756740929,93.78626020042738,100.0,,0,0,0,0,0,-1.0,-1.8369701987210297e-16
G11,Услуги,2017-12-31,2017,4,114.8753138613463,114.8753138613463,14,12,0,0.48207230563102055,9.613048365540378,114.3241886094229,110.73267063263692,104.8007655787997,1284290.7000000011,12838379.8,1.0,Российская Федерация,RF_total,27.76778426274481,-50.31348422028701,,109.10000000000001,1.0,119.16,133.79,,37029.0,Российская Федерация,RF_total,134.08045768910452,18.835044929396673,,1525051331.0666666,1581173863.0,3.0,Российская Федерация,RF_total,9.201223626804778,13.815532935675767,35.69,32.0,3.0,Российская Федерация,RF_total,1.3440605773781256,-5.24778761061947,101.81590993854705,97.7833851028,2.0,-2.2136371792237153,,104.12076592434076,96.1640372591624,,97.5,3.0,24.172107417491222,26.726535504236352,54.04962756740929,93.78626020042738,,0,0,0,0,0,-2.4492935982947064e-16,1.0
