region,sales_product_name,period_end,sales_cumulative_thousand_rub,year_header,quarter_header,period_label,is_full_year_column,year,quarter,region_scope,product_group_code,product_group_name,sales_quarter_thousand_rub,sales_product_code,source_file
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2017-06-30,281381941.5,2017,2,январь-июнь,False,2017,2,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",147565714.07999998,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2017-09-30,416760062.2,2017,3,январь-сентябрь,False,2017,3,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",135378120.7,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2017-12-31,634863070.7,2017,4,январь-декабрь,False,2017,4,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",218103008.50000006,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2018-03-31,140280019.8,2018,1,январь-март,False,2018,1,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",140280019.8,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2018-06-30,296470207.8,2018,2,январь-июнь,False,2018,2,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",156190188.0,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2018-09-30,441587979.7,2018,3,январь-сентябрь,False,2018,3,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",145117771.89999998,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2018-12-31,670518151.8,2018,4,январь-декабрь,False,2018,4,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",228930172.09999996,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2019-03-31,147954463.3,2019,1,январь-март,False,2019,1,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",147954463.3,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2019-06-30,311713688.6,2019,2,январь-июнь,False,2019,2,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",163759225.3,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2019-09-30,461401623.5,2019,3,январь-сентябрь,False,2019,3,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",149687934.89999998,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2019-12-31,696367348.88,2019,4,январь-декабрь,False,2019,4,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",234965725.38,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2020-03-31,156316890.2,2020,1,январь-март,False,2020,1,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",156316890.2,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2020-06-30,319020268.1,2020,2,январь-июнь,False,2020,2,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",162703377.90000004,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2020-09-30,451622799.4,2020,3,январь-сентябрь,False,2020,3,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",132602531.29999995,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2020-12-31,689763467.2,2020,4,январь-декабрь,False,2020,4,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",238140667.80000007,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2021-03-31,161840796.8,2021,1,январь-март,False,2021,1,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",161840796.8,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2021-06-30,337928157.1,2021,2,январь-июнь,False,2021,2,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",176087360.3,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2021-09-30,484739957.8,2021,3,январь-сентябрь,False,2021,3,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",146811800.7,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2021-12-31,742973585.5,2021,4,январь-декабрь,False,2021,4,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",258233627.7,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2022-03-31,183521307.7,2022,1,январь-март,False,2022,1,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",183521307.7,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2022-06-30,366875115.2,2022,2,январь-июнь,False,2022,2,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",183353807.5,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2022-09-30,547557475.1,2022,3,январь-сентябрь,False,2022,3,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",180682359.90000004,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2022-12-31,829409281.0,2022,4,январь-декабрь,False,2022,4,RF_total,G03,"Мясо, птица, рыба и колбасные изделия",281851805.9,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2023-03-31,192952085.2,2023,1,январь-март,False,2023,1,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",192952085.2,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2023-06-30,410169561.4,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",217217476.2,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2023-09-30,592155609.7,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",181986048.30000007,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2023-12-31,895944278.0,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",303788668.29999995,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2024-03-31,215611346.4,2024,1,январь-март,False,2024,1,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",215611346.4,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2024-06-30,449250467.3,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",233639120.9,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2024-09-30,648187928.0,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",198937460.7,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2024-12-31,979914078.39,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",331726150.39,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2025-03-31,243898366.9,2025,1,январь-март,False,2025,1,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",243898366.9,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2025-06-30,503763031.8,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",259864664.9,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2025-09-30,741726617.0,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",237963585.2,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле рыбой, ракообразными и моллюсками в специализированных магазинах",2025-12-31,1118421926.6,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G03,"Мясо, птица, рыба и колбасные изделия",376695309.5999999,S_услуги_по_розничной_торговле_рыбой_ракообразными_и_моллюсками_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2017-03-31,46926694.64,2017,1,январь-март,False,2017,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",46926694.64,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2017-06-30,102641470.0,2017,2,январь-июнь,False,2017,2,RF_total,G05,"Бакалея, масло, сахар, чай, соль",55714775.36,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2017-09-30,162341307.4,2017,3,январь-сентябрь,False,2017,3,RF_total,G05,"Бакалея, масло, сахар, чай, соль",59699837.400000006,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2017-12-31,235755068.6,2017,4,январь-декабрь,False,2017,4,RF_total,G05,"Бакалея, масло, сахар, чай, соль",73413761.19999999,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2018-03-31,40417083.9,2018,1,январь-март,False,2018,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",40417083.9,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2018-06-30,93335055.6,2018,2,январь-июнь,False,2018,2,RF_total,G05,"Бакалея, масло, сахар, чай, соль",52917971.699999996,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2018-09-30,147815194.5,2018,3,январь-сентябрь,False,2018,3,RF_total,G05,"Бакалея, масло, сахар, чай, соль",54480138.900000006,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2018-12-31,226386975.9,2018,4,январь-декабрь,False,2018,4,RF_total,G05,"Бакалея, масло, сахар, чай, соль",78571781.4,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2019-03-31,48078720.3,2019,1,январь-март,False,2019,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",48078720.3,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2019-06-30,106044938.6,2019,2,январь-июнь,False,2019,2,RF_total,G05,"Бакалея, масло, сахар, чай, соль",57966218.3,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2019-09-30,159598279.9,2019,3,январь-сентябрь,False,2019,3,RF_total,G05,"Бакалея, масло, сахар, чай, соль",53553341.30000001,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2019-12-31,229216367.61,2019,4,январь-декабрь,False,2019,4,RF_total,G05,"Бакалея, масло, сахар, чай, соль",69618087.71000001,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2020-03-31,40306360.8,2020,1,январь-март,False,2020,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",40306360.8,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2020-06-30,85851642.4,2020,2,январь-июнь,False,2020,2,RF_total,G05,"Бакалея, масло, сахар, чай, соль",45545281.60000001,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2020-09-30,138660160.9,2020,3,январь-сентябрь,False,2020,3,RF_total,G05,"Бакалея, масло, сахар, чай, соль",52808518.5,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2020-12-31,220186143.0,2020,4,январь-декабрь,False,2020,4,RF_total,G05,"Бакалея, масло, сахар, чай, соль",81525982.1,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2021-03-31,54316803.0,2021,1,январь-март,False,2021,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",54316803.0,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2021-06-30,115929350.0,2021,2,январь-июнь,False,2021,2,RF_total,G05,"Бакалея, масло, сахар, чай, соль",61612547.0,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2021-09-30,187423228.1,2021,3,январь-сентябрь,False,2021,3,RF_total,G05,"Бакалея, масло, сахар, чай, соль",71493878.1,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2021-12-31,283038420.9,2021,4,январь-декабрь,False,2021,4,RF_total,G05,"Бакалея, масло, сахар, чай, соль",95615192.79999998,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2022-03-31,78018076.0,2022,1,январь-март,False,2022,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",78018076.0,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2022-06-30,155068533.3,2022,2,январь-июнь,False,2022,2,RF_total,G05,"Бакалея, масло, сахар, чай, соль",77050457.30000001,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2022-09-30,255953246.9,2022,3,январь-сентябрь,False,2022,3,RF_total,G05,"Бакалея, масло, сахар, чай, соль",100884713.6,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле сахаром в специализированных магазинах,2022-12-31,379835522.3,2022,4,январь-декабрь,False,2022,4,RF_total,G05,"Бакалея, масло, сахар, чай, соль",123882275.4,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2023-03-31,68093178.5,2023,1,январь-март,False,2023,1,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",68093178.5,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2023-06-30,143219660.1,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",75126481.6,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2023-09-30,247061724.6,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",103842064.5,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2023-12-31,358910888.5,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",111849163.9,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2024-03-31,75570380.2,2024,1,январь-март,False,2024,1,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",75570380.2,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2024-06-30,157562671.5,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",81992291.3,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2024-09-30,261193711.6,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",103631040.1,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2024-12-31,370236666.91,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",109042955.31000003,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2025-03-31,76769723.6,2025,1,январь-март,False,2025,1,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",76769723.6,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2025-06-30,160164186.0,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",83394462.4,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2025-09-30,268250683.1,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",108086497.1,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле сахаром в специализированных магазинах,2025-12-31,380191697.2,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",111941014.1,S_услуги_по_розничной_торговле_сахаром_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле свежим виноградом в специализированных магазинах,2024-03-31,9871524.6,2024,1,январь-март,False,2024,1,RF_without_new_regions,G04,"Овощи, фрукты и картофель",9871524.6,S_услуги_по_розничной_торговле_свежим_виноградом_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле свежим виноградом в специализированных магазинах,2024-06-30,19606435.55,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G04,"Овощи, фрукты и картофель",9734910.950000001,S_услуги_по_розничной_торговле_свежим_виноградом_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле свежим виноградом в специализированных магазинах,2024-09-30,35631168.9,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G04,"Овощи, фрукты и картофель",16024733.349999998,S_услуги_по_розничной_торговле_свежим_виноградом_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле свежим виноградом в специализированных магазинах,2024-12-31,58399436.18,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G04,"Овощи, фрукты и картофель",22768267.28,S_услуги_по_розничной_торговле_свежим_виноградом_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле свежим виноградом в специализированных магазинах,2025-03-31,11827290.8,2025,1,январь-март,False,2025,1,RF_without_new_regions,G04,"Овощи, фрукты и картофель",11827290.8,S_услуги_по_розничной_торговле_свежим_виноградом_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле свежим виноградом в специализированных магазинах,2025-06-30,22597774.0,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G04,"Овощи, фрукты и картофель",10770483.2,S_услуги_по_розничной_торговле_свежим_виноградом_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле свежим виноградом в специализированных магазинах,2025-09-30,41272548.7,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G04,"Овощи, фрукты и картофель",18674774.700000003,S_услуги_по_розничной_торговле_свежим_виноградом_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле свежим виноградом в специализированных магазинах,2025-12-31,67689003.2,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G04,"Овощи, фрукты и картофель",26416454.5,S_услуги_по_розничной_торговле_свежим_виноградом_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле солью в специализированных магазинах,2017-03-31,5138327.69,2017,1,январь-март,False,2017,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",5138327.69,S_услуги_по_розничной_торговле_солью_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
