region,sales_product_name,period_end,physical_volume_cumulative_yoy_index,year_header,quarter_header,period_label,is_full_year_column,year,quarter,region_scope,product_group_code,product_group_name,source_file
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле солью в специализированных магазинах,2024-06-30,100.0,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле солью в специализированных магазинах,2024-09-30,99.79,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле солью в специализированных магазинах,2024-12-31,99.1,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле солью в специализированных магазинах,2025-03-31,100.45,2025,1,январь-март,False,2025,1,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле солью в специализированных магазинах,2025-06-30,98.44,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле солью в специализированных магазинах,2025-09-30,99.12,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле солью в специализированных магазинах,2025-12-31,99.13,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G05,"Бакалея, масло, сахар, чай, соль",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2017-03-31,106.5,2017,1,январь-март,False,2017,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2017-06-30,106.87,2017,2,январь-июнь,False,2017,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2017-09-30,107.36,2017,3,январь-сентябрь,False,2017,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2017-12-31,107.2,2017,4,январь-декабрь,False,2017,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2018-03-31,112.28,2018,1,январь-март,False,2018,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2018-06-30,116.98,2018,2,январь-июнь,False,2018,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2018-09-30,115.86,2018,3,январь-сентябрь,False,2018,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2018-12-31,116.54,2018,4,январь-декабрь,False,2018,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2019-03-31,113.19,2019,1,январь-март,False,2019,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2019-06-30,105.7,2019,2,январь-июнь,False,2019,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2019-09-30,106.73,2019,3,январь-сентябрь,False,2019,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2019-12-31,104.3,2019,4,январь-декабрь,False,2019,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2020-03-31,94.28,2020,1,январь-март,False,2020,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2020-06-30,78.97,2020,2,январь-июнь,False,2020,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2020-09-30,85.74,2020,3,январь-сентябрь,False,2020,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2020-12-31,92.41,2020,4,январь-декабрь,False,2020,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2021-03-31,86.75,2021,1,январь-март,False,2021,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2021-06-30,102.47,2021,2,январь-июнь,False,2021,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2021-09-30,98.65,2021,3,январь-сентябрь,False,2021,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2021-12-31,96.85,2021,4,январь-декабрь,False,2021,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2022-03-31,107.3,2022,1,январь-март,False,2022,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2022-06-30,93.99,2022,2,январь-июнь,False,2022,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2022-09-30,92.73,2022,3,январь-сентябрь,False,2022,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2022-12-31,88.49,2022,4,январь-декабрь,False,2022,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2023-03-31,99.17,2023,1,январь-март,False,2023,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2023-06-30,108.01,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2023-09-30,110.45,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2023-12-31,116.46,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2024-03-31,105.5,2024,1,январь-март,False,2024,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2024-06-30,107.1,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2024-09-30,107.15,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2024-12-31,97.5,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2025-03-31,95.49,2025,1,январь-март,False,2025,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2025-06-30,90.35,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2025-09-30,95.05,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле спортивным оборудованием и спортивными товарами в специализированных магазинах,2025-12-31,95.63,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2017-03-31,93.77,2017,1,январь-март,False,2017,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2017-06-30,96.38,2017,2,январь-июнь,False,2017,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2017-09-30,96.76,2017,3,январь-сентябрь,False,2017,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2017-12-31,98.2,2017,4,январь-декабрь,False,2017,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2018-03-31,103.03,2018,1,январь-март,False,2018,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2018-06-30,100.39,2018,2,январь-июнь,False,2018,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2018-09-30,99.07,2018,3,январь-сентябрь,False,2018,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2018-12-31,98.36,2018,4,январь-декабрь,False,2018,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2019-03-31,98.84,2019,1,январь-март,False,2019,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2019-06-30,100.11,2019,2,январь-июнь,False,2019,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2019-09-30,100.39,2019,3,январь-сентябрь,False,2019,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2019-12-31,100.1,2019,4,январь-декабрь,False,2019,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2020-03-31,100.63,2020,1,январь-март,False,2020,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2020-06-30,98.23,2020,2,январь-июнь,False,2020,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2020-09-30,96.13,2020,3,январь-сентябрь,False,2020,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2020-12-31,97.25,2020,4,январь-декабрь,False,2020,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2021-03-31,98.03,2021,1,январь-март,False,2021,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2021-06-30,99.84,2021,2,январь-июнь,False,2021,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2021-09-30,99.12,2021,3,январь-сентябрь,False,2021,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2021-12-31,96.9,2021,4,январь-декабрь,False,2021,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2022-03-31,98.26,2022,1,январь-март,False,2022,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2022-06-30,98.34,2022,2,январь-июнь,False,2022,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2022-09-30,100.7,2022,3,январь-сентябрь,False,2022,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле табачными изделиями в специализированных магазинах,2022-12-31,100.63,2022,4,январь-декабрь,False,2022,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2023-03-31,102.33,2023,1,январь-март,False,2023,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2023-06-30,103.57,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2023-09-30,102.8,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2023-12-31,104.63,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2024-03-31,105.2,2024,1,январь-март,False,2024,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2024-06-30,105.3,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2024-09-30,106.25,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2024-12-31,105.1,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2025-03-31,105.69,2025,1,январь-март,False,2025,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2025-06-30,107.3,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2025-09-30,105.34,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле табачными изделиями в специализированных магазинах,2025-12-31,105.22,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2017-03-31,99.98,2017,1,январь-март,False,2017,1,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2017-06-30,101.68,2017,2,январь-июнь,False,2017,2,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2017-09-30,101.87,2017,3,январь-сентябрь,False,2017,3,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2017-12-31,102.1,2017,4,январь-декабрь,False,2017,4,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2018-03-31,100.92,2018,1,январь-март,False,2018,1,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2018-06-30,99.62,2018,2,январь-июнь,False,2018,2,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2018-09-30,99.93,2018,3,январь-сентябрь,False,2018,3,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2018-12-31,99.33,2018,4,январь-декабрь,False,2018,4,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2019-03-31,97.58,2019,1,январь-март,False,2019,1,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2019-06-30,98.27,2019,2,январь-июнь,False,2019,2,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2019-09-30,98.08,2019,3,январь-сентябрь,False,2019,3,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2019-12-31,99.86,2019,4,январь-декабрь,False,2019,4,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2020-03-31,108.53,2020,1,январь-март,False,2020,1,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2020-06-30,102.35,2020,2,январь-июнь,False,2020,2,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2020-09-30,101.3,2020,3,январь-сентябрь,False,2020,3,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2020-12-31,99.98,2020,4,январь-декабрь,False,2020,4,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2021-03-31,91.34,2021,1,январь-март,False,2021,1,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2021-06-30,99.09,2021,2,январь-июнь,False,2021,2,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2021-09-30,98.56,2021,3,январь-сентябрь,False,2021,3,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2021-12-31,98.56,2021,4,январь-декабрь,False,2021,4,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2022-03-31,108.59,2022,1,январь-март,False,2022,1,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2022-06-30,99.22,2022,2,январь-июнь,False,2022,2,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2022-09-30,96.49,2022,3,январь-сентябрь,False,2022,3,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2022-12-31,96.67,2022,4,январь-декабрь,False,2022,4,RF_total,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2023-03-31,88.84,2023,1,январь-март,False,2023,1,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2023-06-30,98.93,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2023-09-30,97.81,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2023-12-31,99.9,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2024-03-31,107.0,2024,1,январь-март,False,2024,1,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2024-06-30,105.0,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2024-09-30,104.65,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2024-12-31,103.2,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2025-03-31,100.91,2025,1,январь-март,False,2025,1,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2025-06-30,99.3,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2025-09-30,100.65,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле туалетным и хозяйственным мылом в специализированных магазинах,2025-12-31,99.18,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G07,"Товары для дома, гигиены и бытовая химия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле хлебом и хлебобулочными изделиями в специализированных магазинах,2017-03-31,99.88,2017,1,январь-март,False,2017,1,RF_total,G01,"Хлеб, крупы, мука и макаронные изделия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле хлебом и хлебобулочными изделиями в специализированных магазинах,2017-06-30,100.45,2017,2,январь-июнь,False,2017,2,RF_total,G01,"Хлеб, крупы, мука и макаронные изделия",[2017-2025]_rozn_dynamics.xls
