product_group_code,product_group_name,period_end,year,quarter,ppi_group_index,ppi_q_compounded_percent,n_ppi_products,ppi_growth_qoq_pct,ppi_growth_yoy_pct,ppi_group_index_lag1,ppi_group_index_lag2,ppi_group_index_lag4
G05,"Бакалея, масло, сахар, чай, соль",2025-09-30,2025,3,173.54221878902044,96.57298151026667,3,-2.8961245172011485,3.8594977123398655,178.7181180217282,186.0483866211828,167.09325830718066
G05,"Бакалея, масло, сахар, чай, соль",2025-12-31,2025,4,172.97026976930496,99.29931680556668,3,-0.3295734166052222,-9.375670774195777,173.54221878902044,178.7181180217282,190.86515866873162
G05,"Бакалея, масло, сахар, чай, соль",2026-03-31,2026,1,180.03975225221703,104.82179493866666,3,4.0871084333399255,-3.2296084250384216,172.97026976930496,173.54221878902044,186.0483866211828
G10,Топливо и транспортные товары,2017-03-31,2017,1,98.88614249999998,100.92478898624998,2,,,,,
G10,Топливо и транспортные товары,2017-06-30,2017,2,103.4377311477198,104.58032774309999,2,4.602857925942283,,98.88614249999998,,
G10,Топливо и транспортные товары,2017-09-30,2017,3,107.18488401560612,103.7095454748,2,3.6226170337543273,,103.4377311477198,98.88614249999998,
G10,Топливо и транспортные товары,2017-12-31,2017,4,113.68600787971938,106.20453073140001,2,6.065336473347038,,107.18488401560612,103.4377311477198,
G10,Топливо и транспортные товары,2018-03-31,2018,1,109.13569753509428,95.91477148784999,2,-4.002524523017259,10.365006436664581,113.68600787971938,107.18488401560612,98.88614249999998
G10,Топливо и транспортные товары,2018-06-30,2018,2,142.27245056731664,130.86491289280002,2,30.3628911352005,37.544055721926874,109.13569753509428,113.68600787971938,103.4377311477198
G10,Топливо и транспортные товары,2018-09-30,2018,3,146.861197245325,103.1966849174,2,3.225323426784721,37.01670584813248,142.27245056731664,109.13569753509428,107.18488401560612
G10,Топливо и транспортные товары,2018-12-31,2018,4,138.29994815663878,93.96493366979999,2,-5.829483382451961,21.650808869074822,146.861197245325,142.27245056731664,113.68600787971938
G10,Топливо и транспортные товары,2019-03-31,2019,1,114.94692568451373,82.40471210594998,2,-16.885778182415056,5.3247729942356825,138.29994815663878,146.861197245325,109.13569753509428
G10,Топливо и транспортные товары,2019-06-30,2019,2,128.96832455436046,114.50693900879997,2,12.198150395366136,-9.351161071525427,114.94692568451373,138.29994815663878,142.27245056731664
