period_end,year,quarter,product_code,product_name,group_code,group_name,sales_quarter_thousand_rub,sales_index,consumer_price_index,target_demand_index,income_index,stock_days_mean,stock_value_mean_thousand_rub
2017-12-31,2017,4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1869737.4,125.269219,109.377408,120.97496,134.080458,35.69,1525051331.066666
2018-03-31,2018,1,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1309520.4,87.735635,108.974459,85.04133,104.457399,37.986667,1467832262.24
2018-06-30,2018,2,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,948975.0,63.579708,112.90379,59.482437,117.029366,36.913333,1492273891.76
2018-09-30,2018,3,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1421883.7,95.263785,116.596211,86.302254,117.811493,35.906667,1537062112.833333
2018-12-31,2018,4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1682490.4,112.723989,118.101196,100.818631,140.7394,36.363333,1699537940.066666
2019-03-31,2019,1,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1347645.0,90.289918,120.982753,78.830547,108.900315,39.066667,1666606340.376667
2019-06-30,2019,2,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1288949.5,86.35742,121.027217,75.369452,124.647862,37.65,1688924434.093333
2019-09-30,2019,3,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1339872.5,89.769174,122.142268,77.63186,126.766122,37.38,1735107394.066666
2019-12-31,2019,4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1628999.85,109.140214,123.00814,93.719442,150.200963,38.606667,1949710082.953334
2020-03-31,2020,1,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1283129.2,85.96747,124.456842,72.96156,115.182677,40.476667,1924450490.896667
2020-06-30,2020,2,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,828717.7,55.522674,125.299048,46.80598,120.223051,43.003333,1878777946.103333
2020-09-30,2020,3,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1250458.8,83.778608,127.226353,69.556034,127.178912,38.046667,1975163219.946667
2020-12-31,2020,4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1432197.7,95.954805,128.834549,78.670721,156.986639,38.93,2175886458.506667
2021-03-31,2021,1,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1165108.1,78.060257,133.461977,61.780464,118.383604,40.86,2130673446.236667
2021-06-30,2021,2,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1052558.5,70.519626,138.089405,53.942166,138.711663,39.34,2230937966.3
2021-09-30,2021,3,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1217367.9,81.561575,142.716833,60.365548,147.449035,37.863333,2292062653.636667
2021-12-31,2021,4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1493052.0,100.031939,147.344261,71.710741,172.915233,39.343333,2590296225.013334
2022-03-31,2022,1,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1254023.7,84.017451,151.971688,58.39633,144.657276,40.666667,2545800091.9
2022-06-30,2022,2,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1048537.1,70.250199,163.195107,45.469394,167.074628,41.603333,2577468413.0
2022-09-30,2022,3,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1229010.3,82.341596,162.881684,53.398096,167.161531,39.706667,2558970237.3
2022-12-31,2022,4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1800519.7,120.631751,164.244089,77.580152,206.184596,39.386667,2689405609.6
2023-03-31,2023,1,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1270649.5,85.131351,158.168813,56.852218,165.459681,41.596667,2560561847.133333
2023-06-30,2023,2,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1014180.5,67.948365,160.518929,44.712762,181.511388,38.303333,2601614442.8
2023-09-30,2023,3,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1293634.0,86.671273,167.885717,54.530587,188.557772,37.286667,2726226911.156666
2023-12-31,2023,4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1893929.7,126.890062,174.379697,76.86178,239.718289,37.63,2995192118.533334
2024-03-31,2024,1,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1191031.6,79.797087,178.301713,47.272685,192.711011,37.976667,2876884782.393334
2024-06-30,2024,2,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,882524.7,59.127651,181.150227,34.477081,215.497701,37.076667,3004992292.286667
2024-09-30,2024,3,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1192935.8,79.924666,187.021511,45.140671,226.052794,36.745,3071439341.233334
2024-12-31,2024,4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,1665992.03,111.618627,192.232992,61.332052,292.015787,37.04,3341163752.966666
2017-03-31,2017,1,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",37317841.48,100.0,102.445699,100.0,100.0,36.863333,1318029619.0
2017-06-30,2017,2,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",37994142.12,101.812272,100.752354,103.52343,112.763877,36.106667,1356238062.333333
2017-09-30,2017,3,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",47766645.6,127.999487,99.211585,132.172033,112.829055,35.216667,1396551504.11
2017-12-31,2017,4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",37521114.9,100.544708,97.853419,105.263291,134.080458,35.69,1525051331.066666
2018-03-31,2018,1,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",38215661.1,102.405872,96.848065,108.324737,104.457399,37.986667,1467832262.24
2018-06-30,2018,2,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",38882116.8,104.191763,96.713513,110.367183,117.029366,36.913333,1492273891.76
2018-09-30,2018,3,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",49670244.2,133.100528,98.489306,138.447281,117.811493,35.906667,1537062112.833333
2018-12-31,2018,4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",36567552.8,97.989464,103.895384,96.622186,140.7394,36.363333,1699537940.066666
2019-03-31,2019,1,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",40914737.7,109.638543,111.056885,101.137333,108.900315,39.066667,1666606340.376667
2019-06-30,2019,2,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",43918858.9,117.688637,117.58503,102.535966,124.647862,37.65,1688924434.093333
2019-09-30,2019,3,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",50211749.4,134.551591,120.87839,114.033879,126.766122,37.38,1735107394.066666
2019-12-31,2019,4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",40955743.54,109.748426,120.970142,92.94239,150.200963,38.606667,1949710082.953334
2020-03-31,2020,1,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",46458343.5,124.493651,120.672335,105.689834,115.182677,40.476667,1924450490.896667
2020-06-30,2020,2,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",44630226.6,119.594877,127.930061,95.770928,120.223051,43.003333,1878777946.103333
2020-09-30,2020,3,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",54560630.8,146.205216,130.599249,114.687455,127.178912,38.046667,1975163219.946667
2020-12-31,2020,4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",39595372.3,106.103062,131.756626,82.499094,156.986639,38.93,2175886458.506667
2021-03-31,2021,1,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",43614965.7,116.874299,136.366256,87.802288,118.383604,40.86,2130673446.236667
2021-06-30,2021,2,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",51328153.8,137.543201,140.737329,100.120625,138.711663,39.34,2230937966.3
2021-09-30,2021,3,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",58115077.9,155.730009,145.108403,109.944492,147.449035,37.863333,2292062653.636667
2021-12-31,2021,4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",48003456.8,128.634066,149.479477,88.159305,172.915233,39.343333,2590296225.013334
2022-03-31,2022,1,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",55158111.8,147.806276,147.119232,102.924119,144.657276,40.666667,2545800091.9
2022-06-30,2022,2,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",57386260.4,153.777009,164.492305,95.77222,167.074628,41.603333,2577468413.0
2022-09-30,2022,3,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",73294385.9,196.405749,163.396485,123.141719,167.161531,39.706667,2558970237.3
2022-12-31,2022,4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",54148024.7,145.099562,158.225966,93.946818,206.184596,39.386667,2689405609.6
2023-03-31,2023,1,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",56553181.8,151.544622,154.158323,100.708767,165.459681,41.596667,2560561847.133333
2023-06-30,2023,2,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",65362490.3,175.15078,152.150596,117.932131,181.511388,38.303333,2601614442.8
2023-09-30,2023,3,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",71951898.9,192.808308,151.25476,130.590151,188.557772,37.286667,2726226911.156666
2023-12-31,2023,4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",56466333.9,151.311897,154.143377,100.56386,239.718289,37.63,2995192118.533334
2024-03-31,2024,1,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",59696556.8,159.967872,156.926373,104.43127,192.711011,37.976667,2876884782.393334
2024-06-30,2024,2,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",67114498.4,179.845607,158.208731,116.456334,215.497701,37.076667,3004992292.286667
2024-09-30,2024,3,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",76058199.2,203.811893,160.868398,129.793372,226.052794,36.745,3071439341.233334
2024-12-31,2024,4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",64293110.06,172.285179,164.76429,107.121971,292.015787,37.04,3341163752.966666
2025-03-31,2025,1,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",64330152.4,172.384441,169.304786,104.309186,229.822211,39.833333,3304831419.5
2025-06-30,2025,2,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",72781956.4,195.0326,170.604296,117.114583,259.586487,37.396667,3278641914.666666
2025-09-30,2025,3,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",81647150.7,218.788514,171.069581,131.022371,264.467538,36.013333,3212292384.523333
2025-12-31,2025,4,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",72978097.1,195.558195,172.49098,116.14576,330.15896,35.63,3386222179.633333
2017-03-31,2017,1,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",10688123.44,100.0,101.497798,100.0,100.0,36.863333,1318029619.0
2017-06-30,2017,2,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",11085968.36,103.722308,100.430092,104.825015,112.763877,36.106667,1356238062.333333
2017-09-30,2017,3,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",10956178.0,102.507967,100.985625,103.02786,112.829055,35.216667,1396551504.11
2017-12-31,2017,4,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",13841585.8,129.504359,99.088137,132.653693,134.080458,35.69,1525051331.066666
2018-03-31,2018,1,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",10595308.4,99.131606,98.327421,102.327913,104.457399,37.986667,1467832262.24
2018-06-30,2018,2,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",11381429.9,106.4867,99.232549,108.917545,117.029366,36.913333,1492273891.76
2018-09-30,2018,3,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",11162866.1,104.441777,100.145152,105.852457,117.811493,35.906667,1537062112.833333
2018-12-31,2018,4,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",10449134.0,97.763972,101.924929,97.354278,140.7394,36.363333,1699537940.066666
2019-03-31,2019,1,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",10607189.2,99.242765,104.005203,96.850175,108.900315,39.066667,1666606340.376667
2019-06-30,2019,2,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",11608733.1,108.613389,104.848272,105.142599,124.647862,37.65,1688924434.093333
2019-09-30,2019,3,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",11241652.0,105.178912,103.556642,103.087816,126.766122,37.38,1735107394.066666
2019-12-31,2019,4,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",10509033.73,98.324405,102.102572,97.742009,150.200963,38.606667,1949710082.953334
2020-03-31,2020,1,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",10223485.5,95.652764,101.524112,95.627972,115.182677,40.476667,1924450490.896667
2020-06-30,2020,2,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",11224896.6,105.022146,104.602247,101.905235,120.223051,43.003333,1878777946.103333
2020-09-30,2020,3,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",11203826.6,104.825011,107.18551,99.262558,127.178912,38.046667,1975163219.946667
2020-12-31,2020,4,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",9730837.8,91.043464,113.22916,81.610701,156.986639,38.93,2175886458.506667
2021-03-31,2021,1,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",10377449.1,97.093275,118.059891,83.472495,118.383604,40.86,2130673446.236667
2021-06-30,2021,2,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",11282923.3,105.565054,122.242109,87.650816,138.711663,39.34,2230937966.3
2021-09-30,2021,3,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",13069053.0,122.276404,126.424327,98.167703,147.449035,37.863333,2292062653.636667
2021-12-31,2021,4,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",11724581.4,109.697287,130.606545,85.248661,172.915233,39.343333,2590296225.013334
2022-03-31,2022,1,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",11881223.3,111.162856,129.818939,86.911703,144.657276,40.666667,2545800091.9
2022-06-30,2022,2,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",13505425.2,126.359181,157.13976,81.616382,167.074628,41.603333,2577468413.0
2022-09-30,2022,3,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",15724770.8,147.123776,159.773571,93.461886,167.161531,39.706667,2558970237.3
2022-12-31,2022,4,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",14267015.2,133.484753,156.605866,86.512778,206.184596,39.386667,2689405609.6
2023-03-31,2023,1,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",13190148.4,123.409394,154.757012,80.93838,165.459681,41.596667,2560561847.133333
2023-06-30,2023,2,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",13670073.9,127.899663,155.016795,83.74276,181.511388,38.303333,2601614442.8
2023-09-30,2023,3,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",13713589.1,128.306799,156.932546,82.983791,188.557772,37.286667,2726226911.156666
2023-12-31,2023,4,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",15627295.7,146.211782,158.341596,93.722523,239.718289,37.63,2995192118.533334
2024-03-31,2024,1,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",13228309.4,123.766435,158.684053,79.163725,192.711011,37.976667,2876884782.393334
2024-06-30,2024,2,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",13235866.0,123.837136,162.031073,77.572755,215.497701,37.076667,3004992292.286667
2024-09-30,2024,3,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",13365837.7,125.053175,164.509613,77.154287,226.052794,36.745,3071439341.233334
2024-12-31,2024,4,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",17894582.57,167.424924,167.460468,101.476255,292.015787,37.04,3341163752.966666
2025-03-31,2025,1,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",14120212.1,132.111237,175.315162,76.485111,229.822211,39.833333,3304831419.5
2025-06-30,2025,2,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",14288599.9,133.686704,179.768551,75.479866,259.586487,37.396667,3278641914.666666
2025-09-30,2025,3,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",14052047.8,131.47348,180.961257,73.741026,264.467538,36.013333,3212292384.523333
2025-12-31,2025,4,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",19255826.41,180.160966,181.389995,100.810088,330.15896,35.63,3386222179.633333
2017-03-31,2017,1,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,78795249.61,100.0,109.561625,100.0,100.0,36.863333,1318029619.0
2017-06-30,2017,2,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,82114207.29,104.212129,109.456811,104.311921,112.763877,36.106667,1356238062.333333
2017-09-30,2017,3,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,89719762.8,113.864431,107.904549,115.613032,112.829055,35.216667,1396551504.11
2017-12-31,2017,4,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,89902259.4,114.09604,109.990897,113.650745,134.080458,35.69,1525051331.066666
2018-03-31,2018,1,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,82959664.3,105.285109,111.796237,103.180643,104.457399,37.986667,1467832262.24
2018-06-30,2018,2,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,88461813.3,112.267952,111.71516,110.103761,117.029366,36.913333,1492273891.76
2018-09-30,2018,3,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,93430936.5,118.574326,110.226293,117.859319,117.811493,35.906667,1537062112.833333
2018-12-31,2018,4,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,94616535.6,120.078985,114.155447,115.246788,140.7394,36.363333,1699537940.066666
2019-03-31,2019,1,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,88957013.2,112.896417,118.570778,104.318408,108.900315,39.066667,1666606340.376667
2019-06-30,2019,2,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,92596023.3,117.514728,118.595164,108.563487,124.647862,37.65,1688924434.093333
2019-09-30,2019,3,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,99311310.4,126.03718,119.010989,116.029942,126.766122,37.38,1735107394.066666
2019-12-31,2019,4,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,99117800.84,125.791594,122.500723,112.504899,150.200963,38.606667,1949710082.953334
2020-03-31,2020,1,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,94301287.8,119.6789,124.813313,105.054616,115.182677,40.476667,1924450490.896667
2020-06-30,2020,2,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,91917875.1,116.654082,123.145344,103.78639,120.223051,43.003333,1878777946.103333
2020-09-30,2020,3,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,96455267.0,122.412541,122.243269,109.713336,127.178912,38.046667,1975163219.946667
2020-12-31,2020,4,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,77150934.4,97.91318,124.439216,86.206964,156.986639,38.93,2175886458.506667
2021-03-31,2021,1,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,95889525.2,121.694551,128.13553,104.054299,118.383604,40.86,2130673446.236667
2021-06-30,2021,2,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,97370540.5,123.574125,132.086514,102.500865,138.711663,39.34,2230937966.3
2021-09-30,2021,3,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,107563580.8,136.510235,136.037497,109.942358,147.449035,37.863333,2292062653.636667
2021-12-31,2021,4,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,91443059.9,116.051488,139.988481,90.827399,172.915233,39.343333,2590296225.013334
2022-03-31,2022,1,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,111029533.5,140.908918,138.447032,111.509866,144.657276,40.666667,2545800091.9
2022-06-30,2022,2,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,113561238.0,144.121934,149.726368,105.460605,167.074628,41.603333,2577468413.0
2022-09-30,2022,3,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,135388845.0,171.823613,148.673321,126.621737,167.161531,39.706667,2558970237.3
2022-12-31,2022,4,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,108102985.1,137.1948,150.196609,100.077393,206.184596,39.386667,2689405609.6
2023-03-31,2023,1,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,121139090.3,153.739078,141.546994,118.998664,165.459681,41.596667,2560561847.133333
2023-06-30,2023,2,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,123322561.5,156.510148,140.924051,121.67906,181.511388,38.303333,2601614442.8
2023-09-30,2023,3,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,127329585.0,161.595509,139.346873,127.054638,188.557772,37.286667,2726226911.156666
2023-12-31,2023,4,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,121374651.3,154.038031,146.464536,115.226917,239.718289,37.63,2995192118.533334
2024-03-31,2024,1,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,131777687.8,167.24065,154.340318,118.719189,192.711011,37.976667,2876884782.393334
2024-06-30,2024,2,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,133635701.3,169.598678,155.495076,119.499004,215.497701,37.076667,3004992292.286667
2024-09-30,2024,3,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,143525793.5,182.150313,156.274863,127.702458,226.052794,36.745,3071439341.233334
2024-12-31,2024,4,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,148422341.84,188.364581,169.177926,121.987129,292.015787,37.04,3341163752.966666
2025-03-31,2025,1,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,157598476.1,200.010124,169.938946,128.948864,229.822211,39.833333,3304831419.5
2025-06-30,2025,2,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,155968805.6,197.941889,169.423847,128.003438,259.586487,37.396667,3278641914.666666
2025-09-30,2025,3,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,171300857.0,217.39998,166.740173,142.849168,264.467538,36.013333,3212292384.523333
