period,period_end,year,quarter,product_code,product_name,group_code,group_name,target_demand_index,consumer_price_index,income_index,stock_days_mean,stock_value_mean_thousand_rub,physical_volume_index,consumer_price_index_lag4,consumer_price_index_lag8,consumer_price_index_lag4_vs_lag8,consumer_price_index_lag4_vs_lag8_pct,consumer_price_index_minus_group,consumer_price_index_minus_market,consumer_price_index_div_group,consumer_price_index_div_market,income_index_lag4,income_index_lag8,income_index_lag4_vs_lag8,income_index_lag4_vs_lag8_pct,income_index_minus_group,income_index_minus_market,income_index_div_group,income_index_div_market,stock_days_mean_lag4,stock_days_mean_lag8,stock_days_mean_lag4_vs_lag8,stock_days_mean_lag4_vs_lag8_pct,stock_days_mean_minus_group,stock_days_mean_minus_market,stock_days_mean_div_group,stock_days_mean_div_market,stock_value_mean_thousand_rub_lag4,stock_value_mean_thousand_rub_lag8,stock_value_mean_thousand_rub_lag4_vs_lag8,stock_value_mean_thousand_rub_lag4_vs_lag8_pct,stock_value_mean_thousand_rub_minus_group,stock_value_mean_thousand_rub_minus_market,stock_value_mean_thousand_rub_div_group,stock_value_mean_thousand_rub_div_market,physical_volume_index_lag4,physical_volume_index_lag8,physical_volume_index_lag4_vs_lag8,physical_volume_index_lag4_vs_lag8_pct,physical_volume_index_minus_group,physical_volume_index_minus_market,physical_volume_index_div_group,physical_volume_index_div_market
2025Q1,2025-03-31,2025,1,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",134.500103,171.843563,229.822211,39.833333,3304831419.5,102.0,138.017221,126.0904,11.926821000000004,9.458944535032012,0.0,-2.4645342142857203,1.0,0.9858610457364126,192.711011,165.459681,27.251330000000024,16.470072851161866,0.0,0.0,1.0,1.0,37.976667,41.596667,-3.6199999999999974,-8.702620332537697,0.0,0.0,1.0,1.0,2876884782.393334,2560561847.133333,316322935.2600007,12.35365338330487,0.0,0.0,1.0,1.0,104.0,107.95,-3.950000000000003,-3.659101435849933,4.583333333333329,4.782857142857139,1.0470487596236098,1.049197672368189
2025Q2,2025-06-30,2025,2,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",121.298853,198.231342,259.586487,37.396667,3278641914.666666,100.79,149.391743,141.942552,7.449190999999985,5.248032316623407,0.0,16.755395785714313,1.0,1.0923284663077588,215.497701,181.511388,33.986312999999996,18.724066503199232,0.0,0.0,1.0,1.0,37.076667,38.303333,-1.2266660000000016,-3.2025045966626497,0.0,0.0,1.0,1.0,3004992292.286667,2601614442.8,403377849.4866667,15.50490506396979,0.0,-4.76837158203125e-07,1.0,0.9999999999999999,105.0,110.02,-5.019999999999996,-4.562806762406832,4.063333333333333,4.485000000000014,1.0420084085739885,1.046570790716993
2025Q3,2025-09-30,2025,3,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",146.218314,156.404361,264.467538,36.013333,3212292384.523333,101.33,151.704827,134.604572,17.100255000000004,12.704066991127169,0.0,-16.430646428571407,1.0,0.904934499827173,226.052794,188.557772,37.495022000000006,19.885163895551337,0.0,0.0,1.0,1.0,36.745,37.286667,-0.5416670000000039,-1.452709624059463,0.0,0.0,1.0,1.0,3071439341.233334,2726226911.156666,345212430.07666826,12.662644795410804,0.0,0.0,1.0,1.0,103.55,104.26,-0.710000000000008,-0.6809898331095415,3.0600000000000023,4.734285714285718,1.0311386995013738,1.049011343301241
2025Q4,2025-12-31,2025,4,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",155.955701,138.365788,330.15896,35.63,3386222179.633333,102.75,147.353567,118.96784,28.385727000000003,23.860000316051806,0.0,-32.436196928571434,1.0,0.8100947307952182,292.015787,239.718289,52.29749799999999,21.816231968850733,0.0,-5.684341886080802e-14,1.0,0.9999999999999998,37.04,37.63,-0.5900000000000034,-1.5678979537603066,0.0,0.0,1.0,1.0,3341163752.966666,2995192118.533334,345971634.43333244,11.550899599814171,0.0,-4.76837158203125e-07,1.0,0.9999999999999999,103.2,103.46,-0.2599999999999909,-0.2513048521167513,3.5166666666666657,5.294285714285721,1.0354383607658717,1.0543250414107508
2017Q1,2017-03-31,2017,1,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",100.0,89.049697,100.0,36.863333,1318029619.0,105.11,,,,,0.0,-13.779898947368423,1.0,0.8659928708227014,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,-1.0300000000000011,4.493684210526311,0.990295835688713,1.04466158570076
2017Q2,2017-06-30,2017,2,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",81.176103,112.889618,112.763877,36.106667,1356238062.333333,103.93,,,,,0.0,6.229478157894732,1.0,1.058404931468462,,,,,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,1.2900000000000063,3.0715789473684367,1.0125681995323461,1.0304543628118625
2017Q3,2017-09-30,2017,3,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",105.402678,99.639951,112.829055,35.216667,1396551504.11,105.02,,,,,0.0,-4.856498368421057,1.0,0.9535247522975772,,,,,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,-0.8766666666666652,3.142631578947359,0.9917214895023451,1.030847200194248
2017Q4,2017-12-31,2017,4,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",155.347015,77.883892,134.080458,35.69,1525051331.066666,104.7,,,,,0.0,-23.645387263157886,1.0,0.7671077010024818,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,-1.2999999999999972,2.205263157894734,0.9877358490566038,1.0215158673102598
2018Q1,2018-03-31,2018,1,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",105.019108,92.873282,104.457399,37.986667,1467832262.24,103.14,89.049697,,,,0.0,-11.149488842105256,1.0,0.8928168443135502,100.0,,,,0.0,0.0,1.0,1.0,36.863333,,,,0.0,0.0,1.0,1.0,1318029619.0,,,,0.0,0.0,1.0,1.0,105.11,,,,-0.5,-0.12473684210526415,0.995175607873408,0.998792067399581
2018Q2,2018-06-30,2018,2,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",95.087286,107.046568,117.029366,36.913333,1492273891.76,104.1,112.889618,,,,0.0,-0.3597759473684192,1.0,0.9966503287036311,112.763877,,,,0.0,0.0,1.0,1.0,36.106667,,,,0.0,0.0,1.0,1.0,1356238062.333333,,,,0.0,0.0,1.0,1.0,103.93,,,,-1.1933333333333422,1.727894736842103,0.9886665822464226,1.0168785699229332
2018Q3,2018-09-30,2018,3,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",113.215363,97.961334,117.811493,35.906667,1537062112.833333,104.51,99.639951,,,,-1.4210854715202004e-14,-9.186690157894745,0.9999999999999999,0.9142616932967693,112.829055,,,,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,35.216667,,,,0.0,0.0,1.0,1.0,1396551504.11,,,,0.0,0.0,1.0,1.0,105.02,,,,-0.25,1.8121052631579033,0.9976135929744178,1.017645008866066
2018Q4,2018-12-31,2018,4,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",147.682754,82.793014,140.7394,36.363333,1699537940.066666,103.12,77.883892,,,,0.0,-24.300567263157888,1.0,0.7730903479318258,134.080458,,,,0.0,0.0,1.0,1.0,35.69,,,,0.0,0.0,1.0,1.0,1525051331.066666,,,,0.0,0.0,1.0,1.0,104.7,,,,-2.1133333333333297,2.227894736842103,0.9799176433322775,1.0220819531025849
2019Q1,2019-03-31,2019,1,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",92.417354,110.038579,108.900315,39.066667,1666606340.376667,103.04,92.873282,89.049697,3.8235850000000084,4.293765311744979,1.4210854715202004e-14,-4.391462789473692,1.0000000000000002,0.9616231653786073,104.457399,100.0,4.457398999999995,4.457398999999995,-1.4210854715202004e-14,0.0,0.9999999999999999,1.0,37.986667,36.863333,1.1233339999999998,3.0472936345717843,0.0,0.0,1.0,1.0,1467832262.24,1318029619.0,149802643.24,11.365650747185525,0.0,0.0,1.0,1.0,103.14,105.11,-1.9699999999999989,-1.8742270002854142,2.2566666666666606,1.4563157894736918,1.0223912683975525,1.0143361190410811
2019Q2,2019-06-30,2019,2,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",79.362859,132.55472,124.647862,37.65,1688924434.093333,102.86,107.046568,112.889618,-5.843050000000005,-5.175896688745997,0.0,13.472218631578954,1.0,1.1131334870931053,117.029366,112.763877,4.265489000000002,3.7826732402966265,1.4210854715202004e-14,1.4210854715202004e-14,1.0000000000000002,1.0000000000000002,36.913333,36.106667,0.8066659999999999,2.2341192555934333,0.0,0.0,1.0,1.0,1492273891.76,1356238062.333333,136035829.42666698,10.030379857694365,0.0,0.0,1.0,1.0,104.1,103.93,0.1699999999999875,0.1635716347541494,1.2199999999999989,0.4757894736842161,1.0120031483667846,1.004647098133964
2019Q3,2019-09-30,2019,3,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",112.608192,100.379521,126.766122,37.38,1735107394.066666,101.08,97.961334,99.639951,-1.6786170000000027,-1.6846826831538715,0.0,-14.386415947368434,1.0,0.8746455931957752,117.811493,112.829055,4.982438000000002,4.415917513445453,0.0,0.0,1.0,1.0,35.906667,35.216667,0.6899999999999977,1.9592995555201114,0.0,0.0,1.0,1.0,1537062112.833333,1396551504.11,140510608.72333312,10.06125504929933,0.0,0.0,1.0,1.0,104.51,105.02,-0.5099999999999909,-0.48562178632640535,0.6033333333333246,-0.5189473684210526,1.0060047108781474,0.9948921973911873
2019Q4,2019-12-31,2019,4,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",161.239904,80.232079,150.200963,38.606667,1949710082.953334,101.0,82.793014,77.883892,4.909121999999996,6.303128765059656,0.0,-32.279616210526314,1.0,0.7130999035244621,140.7394,134.080458,6.658941999999996,4.966377725231216,0.0,0.0,1.0,1.0,36.363333,35.69,0.6733329999999995,1.8866152984029125,0.0,0.0,1.0,1.0,1699537940.066666,1525051331.066666,174486609.0,11.441359739541285,0.0,0.0,1.0,1.0,103.12,104.7,-1.5799999999999983,-1.5090735434574958,0.026666666666656624,-0.5026315789473728,1.0002640961309917,0.9950480931269606
2020Q1,2020-03-31,2020,1,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",117.426839,94.675829,115.182677,40.476667,1924450490.896667,103.65,110.038579,92.873282,17.165296999999995,18.482492090674686,1.4210854715202004e-14,-20.94526921052632,1.0000000000000002,0.8188456126546337,108.900315,104.457399,4.442916000000011,4.253328191715755,0.0,0.0,1.0,1.0,39.066667,37.986667,1.0800000000000054,2.8431028181546054,0.0,0.0,1.0,1.0,1666606340.376667,1467832262.24,198774078.136667,13.542015886292475,2.384185791015625e-07,0.0,1.0000000000000002,1.0,103.04,103.14,-0.09999999999999432,-0.09695559433778778,-6.429999999999993,-1.2110526315789514,0.9415879360465117,0.9884508823706558
2020Q2,2020-06-30,2020,2,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",106.503879,112.187876,120.223051,43.003333,1878777946.103333,99.15,132.55472,107.046568,25.50815200000001,23.829023645111175,0.0,-6.64190963157894,1.0,0.9441056836358219,124.647862,117.029366,7.6184960000000075,6.509901113195818,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,37.65,36.913333,0.7366669999999971,1.9956664438835612,0.0,0.0,1.0,1.0,1688924434.093333,1492273891.76,196650542.33333302,13.177912139265652,-2.384185791015625e-07,0.0,0.9999999999999999,1.0,102.86,104.1,-1.2399999999999949,-1.1911623439000911,-4.849999999999994,1.7284210526315889,0.9533653846153847,1.0177416653610734
2020Q3,2020-09-30,2020,3,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",125.52658,102.839939,127.178912,38.046667,1975163219.946667,98.67,100.379521,97.961334,2.418187000000003,2.4685117089156865,0.0,-15.544064894736835,1.0,0.8686979289148041,126.766122,117.811493,8.954628999999997,7.600811068577153,-1.4210854715202004e-14,0.0,0.9999999999999999,1.0,37.38,35.906667,1.4733330000000038,4.103229631421941,0.0,0.0,1.0,1.0,1735107394.066666,1537062112.833333,198045281.23333287,12.884663513582248,0.0,0.0,1.0,1.0,101.08,104.51,-3.430000000000007,-3.281982585398533,-5.390000000000001,0.709473684210522,0.9482029598308668,1.007242444593687
2020Q4,2020-12-31,2020,4,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",145.397425,92.459549,156.986639,38.93,2175886458.506667,96.9,80.232079,82.793014,-2.5609350000000006,-3.0931776441910914,0.0,-26.192623999999995,1.0,0.7792486784038923,150.200963,140.7394,9.461563000000012,6.722753543073236,0.0,0.0,1.0,1.0,38.606667,36.363333,2.2433340000000044,6.169219966717584,0.0,0.0,1.0,1.0,1949710082.953334,1699537940.066666,250172142.8866682,14.72000930304945,0.0,0.0,1.0,1.0,101.0,103.12,-2.1200000000000045,-2.0558572536850317,-2.450000000000003,0.2821052631579022,0.9753397081026673,1.002919803458006
2021Q1,2021-03-31,2021,1,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",118.545982,103.819972,118.383604,40.86,2130673446.236667,93.53,94.675829,110.038579,-15.362750000000005,-13.961239902961676,0.0,-20.100109947368423,1.0,0.8377977997472162,115.182677,108.900315,6.282361999999992,5.768910769450017,0.0,0.0,1.0,1.0,40.476667,39.066667,1.4099999999999966,3.609214986269488,0.0,0.0,1.0,1.0,1924450490.896667,1666606340.376667,257844150.51999998,15.47120902358532,0.0,0.0,1.0,1.0,103.65,103.04,0.6099999999999994,0.5920031055900615,0.09999999999999432,-1.0236842105263122,1.0010703200256876,0.9891735132367021
2021Q2,2021-06-30,2021,2,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",114.995037,115.180394,138.711663,39.34,2230937966.3,99.69,112.187876,132.55472,-20.366844,-15.364857622572774,-1.4210854715202004e-14,-14.048770789473679,0.9999999999999999,0.8912879239577194,120.223051,124.647862,-4.424811000000005,-3.5498490940823397,0.0,0.0,1.0,1.0,43.003333,37.65,5.353332999999999,14.218679946879147,0.0,0.0,1.0,1.0,1878777946.103333,1688924434.093333,189853512.01,11.241089783387451,0.0,0.0,1.0,1.0,99.15,102.86,-3.7099999999999937,-3.606844254326263,1.836666666666659,-1.8015789473684123,1.018769587137212,0.9822489809888298
2021Q3,2021-09-30,2021,3,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",110.779683,126.540816,147.449035,37.863333,2292062653.636667,102.68,102.839939,100.379521,2.460418000000004,2.4511155019359023,0.0,-7.997431526315808,1.0,0.9405564464131175,127.178912,126.766122,0.4127900000000011,0.3256311650836815,0.0,0.0,1.0,1.0,38.046667,37.38,0.6666669999999968,1.7834858212948013,0.0,0.0,1.0,1.0,1975163219.946667,1735107394.066666,240055825.88000107,13.835214275548047,0.0,0.0,1.0,1.0,98.67,101.08,-2.4099999999999966,-2.384250098931536,3.363333333333344,1.0647368421052619,1.0338647424064442,1.0104781192216254
2021Q4,2021-12-31,2021,4,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",100.681694,137.901238,172.915233,39.343333,2590296225.013334,101.59,92.459549,80.232079,12.227469999999997,15.240126084729772,0.0,-1.9460926315789493,1.0,0.9860841631886,156.986639,150.200963,6.785675999999995,4.51773135435889,-2.842170943040401e-14,0.0,0.9999999999999999,1.0,38.93,38.606667,0.3233329999999981,0.8375056049256934,0.0,0.0,1.0,1.0,2175886458.506667,1949710082.953334,226176375.55333304,11.600513200954017,0.0,0.0,1.0,1.0,96.9,101.0,-4.099999999999994,-4.059405940594054,3.5900000000000034,0.26631578947367984,1.0366326530612244,1.0026283666207827
2022Q1,2022-03-31,2022,1,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",95.62604,140.304995,144.657276,40.666667,2545800091.9,97.46,103.819972,94.675829,9.144143000000014,9.658371198418568,0.0,-0.21363861111112215,1.0,0.9984796421255961,118.383604,115.182677,3.200927000000007,2.7790003526311575,0.0,0.0,1.0,1.0,40.86,40.476667,0.38333300000000037,0.947046850473139,0.0,0.0,1.0,1.0,2130673446.236667,1924450490.896667,206222955.3399999,10.715939761272509,0.0,0.0,1.0,1.0,93.53,103.65,-10.120000000000005,-9.763627592860592,2.0833333333333286,-4.907777777777795,1.021843218117639,0.9520573965331971
2022Q2,2022-06-30,2022,2,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",87.797518,170.573509,167.074628,41.603333,2577468413.0,94.52,115.180394,112.187876,2.992518000000004,2.667416575388239,0.0,12.394434666666683,1.0,1.0783569806493347,138.711663,120.223051,18.48861199999999,15.37859158140978,0.0,0.0,1.0,1.0,39.34,43.003333,-3.6633329999999944,-8.518718770007885,0.0,0.0,1.0,1.0,2230937966.3,1878777946.103333,352160020.1966672,18.744100170382687,0.0,0.0,1.0,1.0,99.69,99.15,0.539999999999992,0.5446293494704912,-0.6299999999999955,-2.25555555555556,0.9933788754598004,0.9766929206181543
2022Q3,2022-09-30,2022,3,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",135.611292,117.223546,167.161531,39.706667,2558970237.3,96.68,126.540816,102.839939,23.700877000000006,23.046374035674997,0.0,-32.36725183333334,1.0,0.7836280553206533,147.449035,127.178912,20.270123000000012,15.938273634547222,0.0,0.0,1.0,1.0,37.863333,38.046667,-0.1833340000000021,-0.48186612509317067,0.0,0.0,1.0,1.0,2292062653.636667,1975163219.946667,316899433.6899998,16.044215004092507,0.0,0.0,1.0,1.0,102.68,98.67,4.010000000000005,4.064051890138852,-1.6666666666666714,0.670555555555552,0.9830531453362256,1.0069842665941429
2022Q4,2022-12-31,2022,4,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",148.36124,102.171655,206.184596,39.386667,2689405609.6,98.71,137.901238,92.459549,45.44168900000001,49.1476429330193,0.0,-44.755043999999984,1.0,0.6953920267411712,172.915233,156.986639,15.928594000000004,10.14646475742436,2.842170943040401e-14,0.0,1.0000000000000002,1.0,39.343333,38.93,0.4133330000000015,1.0617338813254598,0.0,0.0,1.0,1.0,2590296225.013334,2175886458.506667,414409766.50666666,19.04556025368531,0.0,0.0,1.0,1.0,101.59,96.9,4.689999999999998,4.8400412796697605,-1.6266666666666652,3.396666666666661,0.98378791402279,1.035636846890956
2023Q1,2023-03-31,2023,1,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",116.340545,126.0904,165.459681,41.596667,2560561847.133333,111.46,140.304995,103.819972,36.485022999999984,35.142586052710534,0.0,-19.436849437500015,1.0,0.8664384195219218,144.657276,118.383604,26.27367199999999,22.19367472542903,0.0,0.0,1.0,1.0,40.666667,40.86,-0.19333300000000264,-0.47315956926089736,0.0,0.0,1.0,1.0,2545800091.9,2130673446.236667,415126645.6633332,19.483353791100964,0.0,0.0,1.0,1.0,97.46,93.53,3.9299999999999926,4.201860365658069,2.200000000000003,17.333124999999995,1.0201354567087682,1.1841463981461193
2023Q2,2023-06-30,2023,2,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",108.933539,141.942552,181.511388,38.303333,2601614442.8,114.39,170.573509,115.180394,55.393114999999995,48.0924861222475,0.0,-6.714159187500002,1.0,0.9548344697399402,167.074628,138.711663,28.362965000000003,20.447426255714348,0.0,0.0,1.0,1.0,41.603333,39.34,2.263332999999996,5.753261311642084,0.0,0.0,1.0,1.0,2577468413.0,2230937966.3,346530446.6999998,15.532948559511894,0.0,0.0,1.0,1.0,94.52,99.69,-5.170000000000002,-5.186076838198417,-0.35999999999999943,10.20375,0.9968627450980392,1.097937587733506
2023Q3,2023-09-30,2023,3,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",130.706935,134.604572,188.557772,37.286667,2726226911.156666,106.47,117.223546,126.540816,-9.317270000000008,-7.363055095203438,0.0,-14.016694875000013,1.0,0.9056884982228758,167.161531,147.449035,19.712495999999987,13.369023405273547,0.0,0.0,1.0,1.0,39.706667,37.863333,1.8433340000000058,4.868388105188748,0.0,0.0,1.0,1.0,2558970237.3,2292062653.636667,266907583.66333342,11.644864211711162,0.0,0.0,1.0,1.0,96.68,102.68,-6.0,-5.84339696143358,-0.7266666666666737,4.101874999999993,0.9932211822506918,1.0400698459603515
2023Q4,2023-12-31,2023,4,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",171.857637,118.96784,239.718289,37.63,2995192118.533334,102.99,102.171655,137.901238,-35.729583000000005,-25.909544771454485,1.4210854715202004e-14,-30.83704743749999,1.0000000000000002,0.794151926782993,206.184596,172.915233,33.269363,19.240273064895327,0.0,0.0,1.0,1.0,39.386667,39.343333,0.04333400000000154,0.11014318486947086,0.0,0.0,1.0,1.0,2689405609.6,2590296225.013334,99109384.5866661,3.826179555435052,-4.76837158203125e-07,0.0,0.9999999999999999,1.0,98.71,101.59,-2.8800000000000097,-2.8349246973127373,-3.1300000000000097,-1.3331250000000097,0.9705050885789671,0.9872211937669619
2024Q1,2024-03-31,2024,1,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",129.992777,138.017221,192.711011,37.976667,2876884782.393334,95.1,126.0904,140.304995,-14.214594999999989,-10.131210937999741,0.0,-22.086047684210513,1.0,0.8620512381432182,165.459681,144.657276,20.802404999999993,14.380476098554485,0.0,0.0,1.0,1.0,41.596667,40.666667,0.9299999999999997,2.2868852271566777,0.0,0.0,1.0,1.0,2560561847.133333,2545800091.9,14761755.23333311,0.5798473839442754,0.0,0.0,1.0,1.0,111.46,97.46,14.0,14.364867638005336,-8.166666666666671,-11.21875,0.920916720464816,0.894480042325554
2024Q2,2024-06-30,2024,2,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",129.528515,149.391743,215.497701,37.076667,3004992292.286667,98.0,141.942552,170.573509,-28.630956999999995,-16.785113449240228,0.0,-11.295919562500018,1.0,0.9297026331557569,181.511388,167.074628,14.436760000000021,8.640905069080878,0.0,0.0,1.0,1.0,38.303333,41.603333,-3.299999999999997,-7.932056789776909,0.0,0.0,1.0,1.0,2601614442.8,2577468413.0,24146029.80000019,0.9368118607473382,0.0,0.0,1.0,1.0,114.39,94.52,19.870000000000005,21.022005924672033,-5.733333333333334,-6.21875,0.9447300771208226,0.9403298350824588
2024Q3,2024-09-30,2024,3,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",128.46648,151.704827,226.052794,36.745,3071439341.233334,99.94,134.604572,117.223546,17.38102599999999,14.827248102527108,0.0,-11.394530375000016,1.0,0.9301374906781418,188.557772,167.161531,21.396241000000003,12.799739791806527,-2.842170943040401e-14,0.0,0.9999999999999999,1.0,37.286667,39.706667,-2.4200000000000017,-6.094694374624799,0.0,0.0,1.0,1.0,2726226911.156666,2558970237.3,167256673.8566656,6.536092972817851,0.0,0.0,1.0,1.0,106.47,96.68,9.789999999999992,10.126189491104666,-2.4266666666666765,-3.6993750000000034,0.9762943666558124,0.9643053134969214
2024Q4,2024-12-31,2024,4,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",150.147246,147.353567,292.015787,37.04,3341163752.966666,99.8,118.96784,102.171655,16.796184999999994,16.439182667639077,0.0,-20.219519062500012,1.0,0.8793391018951653,239.718289,206.184596,33.533693,16.26391769829401,0.0,0.0,1.0,1.0,37.63,39.386667,-1.7566670000000002,-4.460054972409826,0.0,0.0,1.0,1.0,2995192118.533334,2689405609.6,305786508.9333339,11.370040571113929,4.76837158203125e-07,0.0,1.0000000000000002,1.0,102.99,98.71,4.280000000000001,4.335933542700842,-1.1666666666666572,-3.299999999999997,0.9884450313634864,0.967992240543162
2025Q1,2025-03-31,2025,1,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",117.72481,171.843563,229.822211,39.833333,3304831419.5,98.88,138.017221,126.0904,11.926821000000004,9.458944535032012,0.0,-2.4645342142857203,1.0,0.9858610457364126,192.711011,165.459681,27.251330000000024,16.470072851161866,0.0,0.0,1.0,1.0,37.976667,41.596667,-3.6199999999999974,-8.702620332537697,0.0,0.0,1.0,1.0,2876884782.393334,2560561847.133333,316322935.2600007,12.35365338330487,0.0,0.0,1.0,1.0,95.1,111.46,-16.36,-14.67791135833483,1.463333333333324,1.6628571428571348,1.015021385799829,1.0171045670957501
2025Q2,2025-06-30,2025,2,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",107.457736,198.231342,259.586487,37.396667,3278641914.666666,97.97,149.391743,141.942552,7.449190999999985,5.248032316623407,0.0,16.755395785714313,1.0,1.0923284663077588,215.497701,181.511388,33.986312999999996,18.724066503199232,0.0,0.0,1.0,1.0,37.076667,38.303333,-1.2266660000000016,-3.2025045966626497,0.0,0.0,1.0,1.0,3004992292.286667,2601614442.8,403377849.4866667,15.50490506396979,0.0,-4.76837158203125e-07,1.0,0.9999999999999999,98.0,114.39,-16.39,-14.328175539819915,1.2433333333333252,1.6650000000000063,1.0128540905644772,1.0172888219718603
2025Q3,2025-09-30,2025,3,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",129.634947,156.404361,264.467538,36.013333,3212292384.523333,98.17,151.704827,134.604572,17.100255000000004,12.704066991127169,0.0,-16.430646428571407,1.0,0.904934499827173,226.052794,188.557772,37.495022000000006,19.885163895551337,0.0,0.0,1.0,1.0,36.745,37.286667,-0.5416670000000039,-1.452709624059463,0.0,0.0,1.0,1.0,3071439341.233334,2726226911.156666,345212430.07666826,12.662644795410804,0.0,0.0,1.0,1.0,99.94,106.47,-6.530000000000001,-6.1331830562599805,-0.09999999999999432,1.5742857142857218,0.9989823954411317,1.016297676619785
2025Q4,2025-12-31,2025,4,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",151.739909,138.365788,330.15896,35.63,3386222179.633333,98.21,147.353567,118.96784,28.385727000000003,23.860000316051806,0.0,-32.436196928571434,1.0,0.8100947307952182,292.015787,239.718289,52.29749799999999,21.816231968850733,0.0,-5.684341886080802e-14,1.0,0.9999999999999998,37.04,37.63,-0.5900000000000034,-1.5678979537603066,0.0,0.0,1.0,1.0,3341163752.966666,2995192118.533334,345971634.43333244,11.550899599814171,0.0,-4.76837158203125e-07,1.0,0.9999999999999999,99.8,102.99,-3.1899999999999977,-3.0973880959316418,-1.0233333333333405,0.7542857142857144,0.9896876049714477,1.0077397792403875
2017Q1,2017-03-31,2017,1,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",100.0,89.049697,100.0,36.863333,1318029619.0,101.13,,,,,0.0,-13.779898947368423,1.0,0.8659928708227014,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,-5.010000000000005,0.5136842105263071,0.9527981910684001,1.0051053768615532
2017Q2,2017-06-30,2017,2,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",116.521373,112.889618,112.763877,36.106667,1356238062.333333,94.3,,,,,0.0,6.229478157894732,1.0,1.058404931468462,,,,,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,-8.340000000000003,-6.558421052631573,0.9187451286048324,0.9349739864635681
