model,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,model_params,error,abs_error,ape_%
lightgbm_global,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,91.855196,97.22197848948207,global LightGBM with target lags and lagged exog,5.366782489482063,5.366782489482063,5.842655313132273
lightgbm_global,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,99.87604,109.07034365153196,global LightGBM with target lags and lagged exog,9.194303651531953,9.194303651531953,9.205715055915267
lightgbm_global,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,119.86222,109.20964604291055,global LightGBM with target lags and lagged exog,-10.652573957089444,10.652573957089444,8.88734912225841
lightgbm_global,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,103.47443,110.27041168284097,global LightGBM with target lags and lagged exog,6.795981682840974,6.795981682840974,6.567788469906019
lightgbm_global,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,118.749032,116.7103715546695,global LightGBM with target lags and lagged exog,-2.0386604453304926,2.0386604453304926,1.7167806852779168
lightgbm_global,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,111.782558,118.14257026557742,global LightGBM with target lags and lagged exog,6.360012265577424,6.360012265577424,5.689628488889496
lightgbm_global,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,150.445986,126.74133488229201,global LightGBM with target lags and lagged exog,-23.704651117707996,23.704651117707996,15.756253621620717
lightgbm_global,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,95.205478,94.63262765497885,global LightGBM with target lags and lagged exog,-0.572850345021152,0.572850345021152,0.6016989327243879
lightgbm_global,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,102.284487,91.56881907348932,global LightGBM with target lags and lagged exog,-10.715667926510676,10.715667926510676,10.476337361413051
lightgbm_global,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,103.894419,96.83794469155711,global LightGBM with target lags and lagged exog,-7.056474308442887,7.056474308442887,6.7919666680487305
lightgbm_global,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,106.90826701476783,global LightGBM with target lags and lagged exog,-6.6913409852321735,6.6913409852321735,5.890285277421181
lightgbm_global,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,137.43492,132.22113403304297,global LightGBM with target lags and lagged exog,-5.213785966957033,5.213785966957033,3.793639903859247
lightgbm_global,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,131.333401,111.56961047035851,global LightGBM with target lags and lagged exog,-19.763790529641497,19.763790529641497,15.048563715822372
lightgbm_global,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,138.661501,135.2426212960634,global LightGBM with target lags and lagged exog,-3.4188797039365966,3.4188797039365966,2.465630098679371
lightgbm_global,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.594099,132.05412347230262,global LightGBM with target lags and lagged exog,-14.53997552769738,14.53997552769738,9.918527162336446
lightgbm_global,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.340545,120.6647275252866,global LightGBM with target lags and lagged exog,4.324182525286588,4.324182525286588,3.716831931023348
lightgbm_global,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,108.933539,115.54335193909463,global LightGBM with target lags and lagged exog,6.609812939094638,6.609812939094638,6.0677482800725295
lightgbm_global,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.706935,136.11693462354296,global LightGBM with target lags and lagged exog,5.409999623542973,5.409999623542973,4.139030284462698
lightgbm_global,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,171.857637,130.442401384002,global LightGBM with target lags and lagged exog,-41.415235615998,41.415235615998,24.09857154965886
lightgbm_global,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,104.621882,146.5334684984761,global LightGBM with target lags and lagged exog,41.91158649847611,41.91158649847611,40.06005789350655
lightgbm_global,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,107.058307,150.08554617366994,global LightGBM with target lags and lagged exog,43.02723917366994,43.02723917366994,40.190472257019664
lightgbm_global,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,160.074932,181.49371314620885,global LightGBM with target lags and lagged exog,21.418781146208858,21.418781146208858,13.380471806921559
lightgbm_global,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.074778,187.68526015301595,global LightGBM with target lags and lagged exog,41.61048215301594,41.61048215301594,28.485740469868066
lightgbm_global,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.821924,164.24682505088253,global LightGBM with target lags and lagged exog,47.42490105088254,47.42490105088254,40.595891102497625
lightgbm_global,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,121.218273,126.97774959030177,global LightGBM with target lags and lagged exog,5.759476590301773,5.759476590301773,4.75132704646087
lightgbm_global,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,146.752503,147.13170207692224,global LightGBM with target lags and lagged exog,0.37919907692224797,0.37919907692224797,0.2583936009065876
lightgbm_global,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,188.533449,146.96052940266358,global LightGBM with target lags and lagged exog,-41.57291959733641,41.57291959733641,22.050686399598202
lightgbm_global,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,93.28375,104.18684250794016,global LightGBM with target lags and lagged exog,10.903092507940158,10.903092507940158,11.688094129942417
lightgbm_global,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q2,2023-06-30,2017Q1,2022Q4,90.643942,95.15977875613682,global LightGBM with target lags and lagged exog,4.515836756136821,4.515836756136821,4.981950979290841
lightgbm_global,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q3,2023-09-30,2017Q1,2022Q4,120.517784,122.23528971993329,global LightGBM with target lags and lagged exog,1.7175057199332855,1.7175057199332855,1.4251056258496135
lightgbm_global,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q4,2023-12-31,2017Q1,2022Q4,102.40727,99.4331540163779,global LightGBM with target lags and lagged exog,-2.9741159836220987,2.9741159836220987,2.904203953119831
lightgbm_global,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,118.710647,114.1937558529024,global LightGBM with target lags and lagged exog,-4.516891147097596,4.516891147097596,3.804958747379749
lightgbm_global,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,109.996912,98.4332333587973,global LightGBM with target lags and lagged exog,-11.5636786412027,11.5636786412027,10.512730249375274
lightgbm_global,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,124.812585,123.28675400333536,global LightGBM with target lags and lagged exog,-1.525830996664638,1.525830996664638,1.222497712602169
lightgbm_global,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,136.026927,116.59914116267224,global LightGBM with target lags and lagged exog,-19.42778583732776,19.42778583732776,14.282308852958034
lightgbm_global,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2024,2024Q1,2024-03-31,2017Q1,2023Q4,167.540049,159.1839805055893,global LightGBM with target lags and lagged exog,-8.35606849441072,8.35606849441072,4.987505103577187
lightgbm_global,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2024,2024Q2,2024-06-30,2017Q1,2023Q4,194.910813,139.41624821902036,global LightGBM with target lags and lagged exog,-55.49456478097963,55.49456478097963,28.471773282778123
lightgbm_global,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2024,2024Q3,2024-09-30,2017Q1,2023Q4,228.395741,143.64327322096557,global LightGBM with target lags and lagged exog,-84.75246777903442,84.75246777903442,37.10772688140206
lightgbm_global,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2024,2024Q4,2024-12-31,2017Q1,2023Q4,172.532576,135.73040707664876,global LightGBM with target lags and lagged exog,-36.802168923351246,36.802168923351246,21.330562480763774
lightgbm_global,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,119.399194,124.02052404688956,global LightGBM with target lags and lagged exog,4.621330046889568,4.621330046889568,3.8704868031936366
lightgbm_global,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,117.607516,117.34650940942656,global LightGBM with target lags and lagged exog,-0.26100659057344444,0.26100659057344444,0.2219301958332701
lightgbm_global,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,115.711914,123.1070430131052,global LightGBM with target lags and lagged exog,7.395129013105205,7.395129013105205,6.390983225033513
lightgbm_global,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,138.794634,142.24791132877056,global LightGBM with target lags and lagged exog,3.453277328770554,3.453277328770554,2.488048153771243
lightgbm_global,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q1,2024-03-31,2017Q1,2023Q4,47.272685,61.63242765768425,global LightGBM with target lags and lagged exog,14.359742657684244,14.359742657684244,30.376405862464217
lightgbm_global,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q2,2024-06-30,2017Q1,2023Q4,34.477081,58.280212982959625,global LightGBM with target lags and lagged exog,23.803131982959627,23.803131982959627,69.04045032977017
lightgbm_global,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q3,2024-09-30,2017Q1,2023Q4,45.140671,62.026314530729856,global LightGBM with target lags and lagged exog,16.88564353072986,16.88564353072986,37.40671805859922
lightgbm_global,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q4,2024-12-31,2017Q1,2023Q4,61.332052,75.4345737746684,global LightGBM with target lags and lagged exog,14.102521774668396,14.102521774668396,22.99372239276846
lightgbm_global,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,104.43127,112.41557370027934,global LightGBM with target lags and lagged exog,7.984303700279341,7.984303700279341,7.645510487691418
lightgbm_global,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,116.456334,119.83034866259878,global LightGBM with target lags and lagged exog,3.374014662598782,3.374014662598782,2.897235853739636
lightgbm_global,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,129.793372,135.51548653539572,global LightGBM with target lags and lagged exog,5.722114535395718,5.722114535395718,4.408633851808487
lightgbm_global,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,107.121971,112.89633262821961,global LightGBM with target lags and lagged exog,5.774361628219609,5.774361628219609,5.3904549872589715
lightgbm_global,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,79.163725,87.25249010278249,global LightGBM with target lags and lagged exog,8.088765102782489,8.088765102782489,10.217767168968475
lightgbm_global,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,77.572755,85.8441919587209,global LightGBM with target lags and lagged exog,8.271436958720898,8.271436958720898,10.662811909569148
lightgbm_global,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,77.154287,87.56644179189125,global LightGBM with target lags and lagged exog,10.412154791891254,10.412154791891254,13.495238173727476
lightgbm_global,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,101.476255,92.4755330325342,global LightGBM with target lags and lagged exog,-9.000721967465793,9.000721967465793,8.86978137640751
lightgbm_global,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,118.719189,126.62522722148384,global LightGBM with target lags and lagged exog,7.90603822148384,7.90603822148384,6.65944426345756
lightgbm_global,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,119.499004,121.13942959972474,global LightGBM with target lags and lagged exog,1.6404255997247361,1.6404255997247361,1.3727525291547502
lightgbm_global,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,127.702458,135.70855833855921,global LightGBM with target lags and lagged exog,8.006100338559222,8.006100338559222,6.269339262490329
lightgbm_global,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,121.987129,124.05414455342694,global LightGBM with target lags and lagged exog,2.067015553426941,2.067015553426941,1.6944538086693894
lightgbm_global,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,96.945418,106.3061123405128,global LightGBM with target lags and lagged exog,9.360694340512794,9.360694340512794,9.65563358601723
lightgbm_global,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,90.565135,96.28143381007904,global LightGBM with target lags and lagged exog,5.716298810079039,5.716298810079039,6.311809517071927
lightgbm_global,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,100.63415,107.54093359595296,global LightGBM with target lags and lagged exog,6.906783595952959,6.906783595952959,6.863260231196825
lightgbm_global,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,121.502274,126.15956555548219,global LightGBM with target lags and lagged exog,4.657291555482189,4.657291555482189,3.833090033757055
lightgbm_global,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,111.705285,130.25240266025313,global LightGBM with target lags and lagged exog,18.54711766025312,18.54711766025312,16.603616973228366
lightgbm_global,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,123.067904,127.52191106288983,global LightGBM with target lags and lagged exog,4.454007062889829,4.454007062889829,3.6191459496131744
lightgbm_global,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,111.3283,124.18566901813062,global LightGBM with target lags and lagged exog,12.857369018130626,12.857369018130626,11.549057174259039
lightgbm_global,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,139.56489,153.61518680632506,global LightGBM with target lags and lagged exog,14.050296806325065,14.050296806325065,10.067214473729793
lightgbm_global,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,98.353946,103.87043753756811,global LightGBM with target lags and lagged exog,5.516491537568115,5.516491537568115,5.608815672294546
lightgbm_global,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,101.043728,100.32866194773356,global LightGBM with target lags and lagged exog,-0.7150660522664367,0.7150660522664367,0.7076798000430434
lightgbm_global,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,102.564383,104.72809089373334,global LightGBM with target lags and lagged exog,2.1637078937333314,2.1637078937333314,2.109609428190419
lightgbm_global,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,111.709506,117.2477092552641,global LightGBM with target lags and lagged exog,5.538203255264094,5.538203255264094,4.957683059903688
lightgbm_global,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,147.7011,142.621010201691,global LightGBM with target lags and lagged exog,-5.08008979830899,5.08008979830899,3.439439380146112
lightgbm_global,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,141.196121,125.80388821418325,global LightGBM with target lags and lagged exog,-15.39223278581676,15.39223278581676,10.901314198154749
lightgbm_global,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,144.450183,142.02612040722116,global LightGBM with target lags and lagged exog,-2.424062592778853,2.424062592778853,1.6781305100727026
lightgbm_global,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,143.558818,145.96290969005187,global LightGBM with target lags and lagged exog,2.404091690051871,2.404091690051871,1.6746388160230399
lightgbm_global,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,129.992777,142.45759938325025,global LightGBM with target lags and lagged exog,12.464822383250265,12.464822383250265,9.588857681877407
lightgbm_global,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.528515,125.16174224742835,global LightGBM with target lags and lagged exog,-4.366772752571649,4.366772752571649,3.3712829584834263
lightgbm_global,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,128.46648,136.77447917946932,global LightGBM with target lags and lagged exog,8.307999179469334,8.307999179469334,6.467055981816684
lightgbm_global,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,150.147246,163.31767869225308,global LightGBM with target lags and lagged exog,13.170432692253087,13.170432692253087,8.771677831675373
lightgbm_global,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,90.200496,138.21878460982865,global LightGBM with target lags and lagged exog,48.018288609828645,48.018288609828645,53.235060492160315
lightgbm_global,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,112.489228,129.40211905237857,global LightGBM with target lags and lagged exog,16.91289105237857,16.91289105237857,15.035120564947402
lightgbm_global,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,169.541877,176.28182824535688,global LightGBM with target lags and lagged exog,6.7399512453568775,6.7399512453568775,3.9753902484852626
lightgbm_global,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,176.300017,164.66214380310998,global LightGBM with target lags and lagged exog,-11.637873196890013,11.637873196890013,6.601175311792519
lightgbm_global,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,137.782821,156.53564861320277,global LightGBM with target lags and lagged exog,18.752827613202754,18.752827613202754,13.610425071208807
lightgbm_global,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.838908,134.5363852296184,global LightGBM with target lags and lagged exog,4.697477229618386,4.697477229618386,3.6179272469069024
lightgbm_global,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,142.996746,153.2202202070734,global LightGBM with target lags and lagged exog,10.223474207073394,10.223474207073394,7.149445349667882
lightgbm_global,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,193.187885,162.0996331996248,global LightGBM with target lags and lagged exog,-31.08825180037519,31.08825180037519,16.092236736467814
lightgbm_global,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,95.983564,100.23665835432124,global LightGBM with target lags and lagged exog,4.2530943543212345,4.2530943543212345,4.431065254381713
lightgbm_global,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,85.535858,95.28688403927471,global LightGBM with target lags and lagged exog,9.751026039274706,9.751026039274706,11.399927781486339
lightgbm_global,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,120.620873,125.05726546887016,global LightGBM with target lags and lagged exog,4.436392468870153,4.436392468870153,3.6779641520834896
lightgbm_global,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,102.498236,110.11802426596373,global LightGBM with target lags and lagged exog,7.61978826596372,7.61978826596372,7.434067710164026
lightgbm_global,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,120.731663,124.61979534136367,global LightGBM with target lags and lagged exog,3.888132341363672,3.888132341363672,3.220474434584465
lightgbm_global,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,108.205658,116.59630956378695,global LightGBM with target lags and lagged exog,8.390651563786946,8.390651563786946,7.754355658358407
lightgbm_global,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,130.819232,128.91900813842875,global LightGBM with target lags and lagged exog,-1.9002238615712486,1.9002238615712486,1.4525569616333236
lightgbm_global,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,137.134991,137.9239275412889,global LightGBM with target lags and lagged exog,0.7889365412888765,0.7889365412888765,0.575299225628619
lightgbm_global,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2025,2025Q1,2025-03-31,2017Q1,2024Q4,133.521054,163.70207246351285,global LightGBM with target lags and lagged exog,30.181018463512856,30.181018463512856,22.603939647984546
lightgbm_global,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2025,2025Q2,2025-06-30,2017Q1,2024Q4,144.210737,169.64345788492648,global LightGBM with target lags and lagged exog,25.432720884926482,25.432720884926482,17.63580258585495
lightgbm_global,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2025,2025Q3,2025-09-30,2017Q1,2024Q4,182.71084,192.1548517808131,global LightGBM with target lags and lagged exog,9.4440117808131,9.4440117808131,5.168829490802571
lightgbm_global,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2025,2025Q4,2025-12-31,2017Q1,2024Q4,181.15647,185.5620942677596,global LightGBM with target lags and lagged exog,4.405624267759578,4.405624267759578,2.431944201473774
lightgbm_global,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,107.860824,122.62538062398819,global LightGBM with target lags and lagged exog,14.764556623988199,14.764556623988199,13.688525709750001
lightgbm_global,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,93.206196,124.57857450103243,global LightGBM with target lags and lagged exog,31.37237850103243,31.37237850103243,33.65911264207417
lightgbm_global,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q3,2025-09-30,2017Q1,2024Q4,84.744027,122.05561999998474,global LightGBM with target lags and lagged exog,37.31159299998474,37.31159299998474,44.02858150697127
lightgbm_global,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q4,2025-12-31,2017Q1,2024Q4,112.623027,141.46222850295854,global LightGBM with target lags and lagged exog,28.839201502958545,28.839201502958545,25.606842819948845
lightgbm_global,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,104.309186,104.29004921394112,global LightGBM with target lags and lagged exog,-0.019136786058879807,0.019136786058879807,0.01834621359127451
lightgbm_global,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,117.114583,115.59022743293498,global LightGBM with target lags and lagged exog,-1.5243555670650153,1.5243555670650153,1.3015933012074299
